Phage_ID	Length	GC_content	Taxonomy	Completeness	Host	Lifestyle	Cluster	Subcluster
Mycobacterium_phage_Albee	51372	63.9064081600872	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_87351	subcluster_110229
Microbacterium_phage_Namsahir	17176	68.85188635305077	Caudovirales	High-quality	Microbacterium foliorum	temperate	cluster_212894	subcluster_267818
Mycobacterium_phage_BaboJay	76377	62.88673291697763	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_159247	subcluster_200504
Mycobacterium_phage_Eish	58150	61.21410146173689	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_44509	subcluster_55862
Mycobacterium_phage_Microwolf	50864	64.04136520918527	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_150396	subcluster_189536
Arthrobacter_phage_Jawnski	49419	63.43916307493069	Caudovirales	High-quality	Arthrobacter sp.	virulent	cluster_269758	subcluster_338524
Mycobacterium_phage_Aroostook	41903	66.63007421902967	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_129413	subcluster_162872
Mycobacterium_phage_Predator	70110	56.28583654257595	Caudovirales	High-quality	Mycobacterium smegmatis	virulent	cluster_177115	subcluster_223559
Gordonia_phage_Tredge	75345	59.62041276793417	Caudovirales	Complete	Gordonia terrae	virulent	cluster_129641	subcluster_163161
Streptomyces_phage_DrGrey	56076	59.47999144018832	Caudovirales	High-quality	Streptomyces griseus	virulent	cluster_138048	subcluster_173941
Mycobacterium_phage_Zapner	55307	61.10618908998861	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_217919	subcluster_274588
Mycobacterium_phage_Ava3	154466	64.76182460865174	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_79161	subcluster_99556
Microbacterium_phage_Antares	53362	68.88797271466586	Caudovirales	High-quality	Microbacterium foliorum	virulent	cluster_129401	subcluster_162843
Mycobacterium_phage_Mindy	75796	62.9650641194786	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_39631	subcluster_49801
Arthrobacter_phage_RAP15	44259	60.94353690774758	Caudovirales	High-quality	Arthrobacter sp.	virulent	cluster_8099	subcluster_10069
Microbacterium_phage_Chivey	56082	63.66035448093863	Caudovirales	High-quality	Microbacterium foliorum	temperate	cluster_198724	subcluster_250483
Mycobacterium_phage_Licorice	53274	63.69711303825506	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_129612	subcluster_163111
Arthrobacter_phage_Stratus	15630	60.01919385796545	Caudovirales	High-quality	Arthrobacter sp.	virulent	cluster_110409	subcluster_139111
Gordonia_phage_Petra	52304	67.08282349342306	Caudovirales	High-quality	Gordonia westfalica	temperate	cluster_113302	subcluster_142861
Microbacterium_phage_Danno	17452	68.737107494843	Caudovirales	High-quality	Microbacterium foliorum	temperate	cluster_78892	subcluster_99220
Mycobacterium_phage_NicoleTera	52944	63.97325475974615	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_8087	subcluster_10052
Mycobacterium_phage_Ruthiejr	57858	67.41677901068132	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_66183	subcluster_83391
Streptomyces_phage_ZooBear	46135	59.65319171995232	Caudovirales	Complete	Streptomyces griseus	virulent	cluster_262166	subcluster_329023
Microbacterium_phage_Theresita	40234	65.85226425411344	Caudovirales	High-quality	Microbacterium natoriense	virulent	cluster_187149	subcluster_236087
Mycobacterium_phage_KLucky39	68138	66.50914320936923	Caudovirales	High-quality	Mycobacterium smegmatis	virulent	cluster_212917	subcluster_267851
Mycobacterium_phage_Slatt	68983	66.40331675920154	Caudovirales	High-quality	Mycobacterium smegmatis	virulent	cluster_199593	subcluster_251541
Mycobacterium_phage_Serendipity	68804	66.4568920411604	Caudovirales	High-quality	Mycobacterium smegmatis	virulent	cluster_129622	subcluster_163129
Arthrobacter_phage_Noely	15013	68.3207886498368		High-quality	Arthrobacter globiformis	virulent	cluster_22560	subcluster_28260
Mycobacterium_phage_Pari	50614	63.53182913818311	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_79160	subcluster_99553
Arthrobacter_phage_TymAbreu	15556	60.11185394703008	Caudovirales	High-quality	Arthrobacter sp.	virulent	cluster_110409	subcluster_139111
Mycobacterium_phage_Chaser	76685	58.53947968963943	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_123415	subcluster_155454
Mycobacterium_phage_Yeet	111437	60.81822016026993	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_17535	subcluster_22013
Mycobacterium_phage_Refuge	53594	63.5481583759376	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_154673	subcluster_194603
Arthrobacter_phage_Chocolat	69798	61.7009083354824	Caudovirales	High-quality	Arthrobacter sp.	virulent	cluster_29377	subcluster_36918
Mycobacterium_phage_Phontbonne	51263	63.936952577882685	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_15412	subcluster_19313
Mycobacterium_phage_Grungle	153739	64.6114518762318	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_110424	subcluster_139129
Arthrobacter_phage_Gordon	58279	49.84128073577103	Caudovirales	High-quality	Arthrobacter sp.	virulent	cluster_199304	subcluster_251179
Gordonia_phage_Paries	60127	67.35410048730188	Caudovirales	High-quality	Gordonia terrae	virulent	cluster_250855	subcluster_315222
Mycobacterium_phage_MPhalcon	75605	63.07783876727729	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_217942	subcluster_274616
Arthrobacter_phage_DrManhattan	42577	65.95344904525918	Caudovirales	High-quality	Arthrobacter atrocyaneus	temperate	cluster_161226	subcluster_202929
Mycobacterium_phage_ChosenOne	74970	62.9811924769908	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_193985	subcluster_244601
Streptomyces_phage_ToriToki	46077	59.67402391648762	Caudovirales	Complete	Streptomyces griseus	virulent	cluster_262166	subcluster_329023
Gordonia_phage_Gizermo	46221	66.61906925423509	Caudovirales	High-quality	Gordonia terrae	temperate	cluster_188893	subcluster_238213
Mycobacterium_phage_Jamie19	41278	66.24351955036582	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_27708	subcluster_34817
Microbacterium_phage_Gargoyle	41803	63.51218812046982	Caudovirales	High-quality	Microbacterium foliorum	virulent	cluster_78905	subcluster_99248
Mycobacterium_phage_Poenanya	58666	61.49217604745508	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_33684	subcluster_42316
Mycobacterium_phage_Polymorphads	51393	63.83554180530422	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_272331	subcluster_342027
Streptomyces_phage_Samisti12	133710	49.92446339092065	Caudovirales	Complete	Streptomyces griseus	virulent	cluster_113256	subcluster_142815
Mycobacterium_phage_Porcelain	109575	61.18275154004107	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_26174	subcluster_32915
Streptomyces_phage_Tefunt	50574	66.83869181793017	Caudovirales	High-quality	Streptomyces xanthochromogenes	temperate	cluster_110858	subcluster_139757
Microbacterium_phage_Ciel	17445	68.76468902264259	Caudovirales	High-quality	Microbacterium foliorum	temperate	cluster_78892	subcluster_99220
Mycobacterium_phage_Phlyer	69378	67.4839286229064	Caudovirales	High-quality	Mycobacterium smegmatis	virulent	cluster_31205	subcluster_39190
Mycobacterium_phage_DuchessDung	68235	66.35304462519235	Caudovirales	High-quality	Mycobacterium smegmatis	virulent	cluster_33159	subcluster_41638
Mycobacterium_phage_Cindaradix	51575	64.01163354338341	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_223529	subcluster_281485
Mycobacterium_phage_Mori	71672	65.31002344011608	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_87337	subcluster_110212
Gordonia_phage_GTE8	67617	65.95678601535117	Caudovirales	High-quality	Gordonia terrae	temperate	cluster_141579	subcluster_178273
Mycobacterium_Phage_Pat3	75675	62.871489924017176	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_277540	subcluster_348684
Arthrobacter_phage_LilStuart	42950	60.73806752037253	Caudovirales	High-quality	Arthrobacter sp.	virulent	cluster_96261	subcluster_121252
Mycobacterium_phage_Myxus	53425	62.64670098268601	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_194007	subcluster_244628
Microbacterium_phage_Phinky	63064	67.35697069643537	Caudovirales	Complete	Microbacterium foliorum	temperate	cluster_277715	subcluster_348910
Gordonia_phage_Diabla	77117	59.1555688110274	Caudovirales	Complete	Gordonia terrae	virulent	cluster_212895	subcluster_267822
Mycobacterium_phage_Lev2	50671	60.59876457934519	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_159248	subcluster_200505
Streptomyces_phage_EGole	135653	49.905273012760496	Caudovirales	Complete	Streptomyces griseus	virulent	cluster_161258	subcluster_202968
Gordonia_phage_Commandaria	68064	66.2053361542078	Caudovirales	High-quality	Gordonia terrae	temperate	cluster_269759	subcluster_338525
Gordonia_phage_Mayweather	48382	60.62585258980613	Caudovirales	High-quality	Gordonia rubripertincta	virulent	cluster_177116	subcluster_223560
Mycobacterium_phage_QuickMath	57526	61.706011194937936	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_138049	subcluster_173944
Mycobacterium_phage_Baee	70270	67.64479863384089	Caudovirales	High-quality	Mycobacterium smegmatis	virulent	cluster_129402	subcluster_162848
Microbacterium_phage_KaiHaiDragon	52992	68.90096618357488	Caudovirales	High-quality	Microbacterium foliorum	virulent	cluster_268394	subcluster_336889
Gordonia_phage_Mulch	49909	67.30048688613276	Caudovirales	High-quality	Gordonia terrae	temperate	cluster_78920	subcluster_99277
Mycobacterium_phage_Techage	47094	67.42684843079797	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_129613	subcluster_163112
Mycobacterium_phage_Erk16	64877	59.62513679732416	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_224185	subcluster_282236
Mycobacterium_phage_Xeno	42395	66.8026889963439	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_39635	subcluster_49805
Mycobacterium_phage_Akoma	68711	67.54085954214027	Caudovirales	High-quality	Mycobacterium smegmatis	virulent	cluster_66184	subcluster_83393
Streptomyces_phage_Indigenous	56119	59.50034747589943	Caudovirales	High-quality	Streptomyces griseus	virulent	cluster_29393	subcluster_36936
Mycobacterium_phage_Jonghyun	41904	66.6356433753341	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_129413	subcluster_162872
Gordonia_phage_GrandSlam	50919	67.03195270920482	Caudovirales	High-quality	Gordonia terrae	temperate	cluster_199338	subcluster_251221
Mycobacterium_phage_Indlovu	71061	69.44174723125202	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_270342	subcluster_339232
Mycobacterium_phage_Whirlwind	76050	59.343852728468114	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_59799	subcluster_75470
Arthrobacter_phage_Wayne	44371	61.13903225079444	Caudovirales	High-quality	Arthrobacter sp.	virulent	cluster_72901	subcluster_91966
Arthrobacter_phage_Sporto	54780	51.58086893026652	Caudovirales	High-quality	Arthrobacter globiformis	virulent	cluster_64254	subcluster_81028
Mycobacterium_phage_JorRay	41901	66.5712035512279	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_129413	subcluster_162870
Mycobacterium_phage_ThreeOh3D2	68992	66.51495825602969	Caudovirales	High-quality	Mycobacterium smegmatis	virulent	cluster_193984	subcluster_244600
Mycobacterium_phage_MsGreen	75617	59.27899810889086	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_109103	subcluster_137421
Microbacterium_phage_Rhysand	17453	68.72743940869765	Caudovirales	High-quality	Microbacterium foliorum	temperate	cluster_78892	subcluster_99220
Arthrobacter_phage_Brynnie	38594	67.73073534746334	Caudovirales	High-quality	Arthrobacter globiformis	temperate	cluster_22561	subcluster_28261
Mycobacterium_phage_ZygoTaiga	157204	64.69173812371186	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_79161	subcluster_99554
Mycobacterium_phage_Magnito	51743	63.81926057630984	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_262102	subcluster_328934
Mycobacterium_phage_MiniMac	70064	59.1659054578671	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_123416	subcluster_155455
Mycobacterium_phage_Jung	46561	67.07759713064581	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_17536	subcluster_22014
Rhodococcus_phage_Harlequin	46383	58.75859689972619	Caudovirales	High-quality	Rhodococcus erythropolis	virulent	cluster_187157	subcluster_236095
Microbacterium_phage_Sara	17362	68.51745190646238	Caudovirales	High-quality	Microbacterium foliorum	temperate	cluster_66205	subcluster_83421
Gordonia_phage_Ewald	41454	67.67018864283301	Caudovirales	High-quality	Gordonia terrae	temperate	cluster_154674	subcluster_194604
Mycobacterium_phage_Cannibal	68753	66.42328334763575	Caudovirales	High-quality	Mycobacterium smegmatis	virulent	cluster_129622	subcluster_163132
Streptomyces_phage_phiBT1	41831	62.76206641007865	Caudovirales	High-quality	Streptomyces coelicolor	virulent	cluster_79805	subcluster_100343
Mycobacterium_phage_EmToTheThree	155601	64.77850399419027	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_110425	subcluster_139130
Gordonia_phage_Sitar	59641	67.33119833671468	Caudovirales	High-quality	Gordonia terrae	virulent	cluster_199305	subcluster_251180
Gordonia_phage_Agatha	46543	60.15297681713684	Caudovirales	High-quality	Gordonia terrae	virulent	cluster_15395	subcluster_19287
Mycobacterium_phage_CactusJack	48222	67.28464186470904	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_64243	subcluster_81011
Mycobacterium_phage_Lizziana	58423	61.33543296304538	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_59767	subcluster_75431
Streptomyces_phage_Nishikigoi	50660	66.82392420055271	Caudovirales	High-quality	Streptomyces xanthochromogenes	temperate	cluster_110858	subcluster_139758
Mycobacterium_phage_Tesla	64625	63.45067698259188	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_129628	subcluster_163148
Mycobacterium_phage_Wiks	52122	61.521046774874335	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_33184	subcluster_41667
Mycobacterium_phage_Superphikiman	109799	60.98051894826	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_15383	subcluster_19273
Mycobacterium_phage_KingVeveve	68043	66.50206487074351	Caudovirales	High-quality	Mycobacterium	virulent	cluster_22559	subcluster_28259
Microbacterium_phage_Gershwin	41555	63.39309349055468	Caudovirales	High-quality	Microbacterium foliorum	virulent	cluster_64248	subcluster_81018
Rhodococcus_phage_PhailMary	45614	58.85692988994607	Caudovirales	High-quality	Rhodococcus erythropolis	virulent	cluster_78909	subcluster_99256
Mycobacterium_phage_Dandelion	157568	64.72634037367993	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_33160	subcluster_41639
Mycobacterium_phage_Rhinoforte	67411	68.92643633828307	Caudovirales	High-quality	Mycobacterium smegmatis	virulent	cluster_159246	subcluster_200502
Mycobacterium_phage_StarStuff	52785	63.50288907833664	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_199611	subcluster_251568
Gordonia_phage_Leroy	53863	62.92631305348755	Caudovirales	High-quality	Gordonia terrae	temperate	cluster_277541	subcluster_348685
Mycobacterium_phage_PhenghisKhan	68727	66.32182402840223	Caudovirales	High-quality	Mycobacterium smegmatis	virulent	cluster_199593	subcluster_251537
Arthrobacter_phage_Scuttle	43729	61.0533055866816	Caudovirales	High-quality	Arthrobacter sp.	virulent	cluster_277716	subcluster_348911
Rhodococcus_phage_Jester	46314	58.69499503389903	Caudovirales	High-quality	Rhodococcus erythropolis	virulent	cluster_187157	subcluster_236095
Gordonia_phage_Bizzy	57312	68.32077051926298	Caudovirales	High-quality	Gordonia terrae	virulent	cluster_212896	subcluster_267823
Mycobacterium_phage_Sebata	155286	64.7817575312649	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_222422	subcluster_280208
Gordonia_phage_Galadriel	59400	67.44612794612794	Caudovirales	High-quality	Gordonia terrae	virulent	cluster_159249	subcluster_200507
Mycobacterium_phage_Traft412	51223	63.678425707201846	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_10701	subcluster_13290
Streptomyces_phage_Omar	49299	67.2934542282805	Caudovirales	High-quality	Streptomyces azureus	virulent	cluster_269760	subcluster_338526
Mycobacterium_phage_ZenTime222	43344	66.01375046142488	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_229459	subcluster_288801
Mycobacterium_phage_MacnCheese	61567	67.2827976026118	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_177117	subcluster_223561
Mycobacterium_phage_Yahalom	68482	67.43815893227418	Caudovirales	High-quality	Mycobacterium smegmatis	virulent	cluster_138050	subcluster_173945
Streptomyces_phage_TieDye	55031	59.51554578328578	Caudovirales	High-quality	Streptomyces griseus	virulent	cluster_129403	subcluster_162849
Mycobacterium_phage_Easy2Say	75598	62.92362231805074	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_129614	subcluster_163113
Arthrobacter_phage_Lasagna	42602	60.79526782780151	Caudovirales	High-quality	Arthrobacter sp.	virulent	cluster_8088	subcluster_10053
Mycobacterium_phage_Pumpkin	74491	62.95794122779933	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_229481	subcluster_288835
Gordonia_phage_Nymphadora	53431	66.554996163276	Caudovirales	High-quality	Gordonia terrae	temperate	cluster_262173	subcluster_329033
Streptomyces_phage_TuanPN	51517	65.68511365180426	Caudovirales	High-quality	Streptomyces griseus	temperate	cluster_66185	subcluster_83395
Streptomyces_phage_ClubPenguin	56205	59.04634818966285	Caudovirales	High-quality	Streptomyces mirabilis	virulent	cluster_262167	subcluster_329024
Mycobacterium_phage_Grum1	50883	64.06461883143683	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_150396	subcluster_189533
Gordonia_phage_EMoore	58844	68.03072530759296	Caudovirales	High-quality	Gordonia terrae	virulent	cluster_187150	subcluster_236088
Mycobacterium_phage_Island3	47287	66.79425634952524	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_266978	subcluster_335060
Microbacterium_phage_Hendrix	97757	66.07506367830437	Caudovirales	High-quality	Microbacterium foliorum	temperate	cluster_270343	subcluster_339233
Mycobacterium_phage_Marcell	49186	63.97145529215631	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_250826	subcluster_315189
Microbacterium_phage_Shotgun	52659	68.85242788507188	Caudovirales	High-quality	Microbacterium foliorum	virulent	cluster_64255	subcluster_81029
Mycobacterium_phage_SuperAwesome	52686	61.59511065558213	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_79168	subcluster_99563
Microbacterium_phage_Scumberland	53276	68.84901268864029	Caudovirales	High-quality	Microbacterium foliorum	virulent	cluster_129401	subcluster_162846
Arthrobacter_phage_Sputnik	14927	58.04247337040263	Caudovirales	High-quality	Arthrobacter sulfureus	virulent	cluster_199314	subcluster_251194
Mycobacterium_phage_Wee	59230	61.786256964376165	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_22562	subcluster_28262
Arthrobacter_phage_Circum	58353	45.17505526708138	Caudovirales	High-quality	Arthrobacter sp.	virulent	cluster_39641	subcluster_49812
Mycobacterium_phage_Janiyra	156653	64.62053072714853	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_79162	subcluster_99557
Mycobacterium_phage_Phrappuccino	136361	67.37776930353986	Caudovirales	Medium-quality	Mycobacterium smegmatis	temperate	cluster_159251	subcluster_200509
Mycobacterium_phage_Mortcellus	69800	67.46275071633238	Caudovirales	High-quality	Mycobacterium smegmatis	virulent	cluster_123417	subcluster_155458
Mycobacterium_phage_Argie	61547	67.51588217134874	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_17537	subcluster_22015
Arthrobacter_phage_Shoya	37783	63.72177963634439	Caudovirales	High-quality	Arthrobacter globiformis	temperate	cluster_154675	subcluster_194605
Mycobacterium_phage_Hexamo	52359	61.41446551691209	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_29378	subcluster_36919
Microbacterium_phage_Busephilis	52986	68.75589778432038	Caudovirales	High-quality	Microbacterium foliorum	virulent	cluster_110426	subcluster_139131
Mycobacterium_phage_Misha28	57455	62.944913410495175	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_269791	subcluster_338564
Gordonia_phage_Madi	66439	59.52527882719488	Caudovirales	High-quality	Gordonia terrae	virulent	cluster_199306	subcluster_251182
Microbacterium_phage_TatarkaPM	41813	63.5185229474087	Caudovirales	High-quality	Microbacterium foliorum	virulent	cluster_78905	subcluster_99248
Mycobacterium_phage_JeppNRM	50575	63.96045477014335	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_277575	subcluster_348729
Mycobacterium_phage_Andies	43779	66.17099522602162	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_217943	subcluster_274618
Mycobacterium_phage_Chandler	69451	67.510906970382	Caudovirales	High-quality	Mycobacterium smegmatis	virulent	cluster_66184	subcluster_83394
Arthrobacter_phage_Whytu	15369	64.76023163510963	Caudovirales	High-quality	Arthrobacter globiformis	virulent	cluster_193986	subcluster_244602
Propionibacterium_phage_QueenBey	29338	54.144795146226734	Caudovirales	High-quality	Propionibacterium acnes	virulent	cluster_10731	subcluster_13323
Mycobacterium_phage_Tres	67349	68.93940518790183	Caudovirales	High-quality	Mycobacterium smegmatis	virulent	cluster_159246	subcluster_200498
Propionibacterium_phage_ATCC29399BT	29516	54.00460767041605	Caudovirales	High-quality	Propionibacterium acnes	virulent	cluster_10731	subcluster_13324
Mycobacterium_phage_Matalotodo	69323	66.45413499127274	Caudovirales	High-quality	Mycobacterium smegmatis	virulent	cluster_27709	subcluster_34818
Arthrobacter_phage_Lego	43446	67.53901394834968	Caudovirales	High-quality	Arthrobacter globiformis	temperate	cluster_198723	subcluster_250482
Mycobacterium_phage_Catera	153766	64.7353771314855	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_233873	subcluster_294307
Mycobacterium_phage_Twitch	59711	66.55055182462193	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_199301	subcluster_251176
Mycobacterium_phage_Ringer	52018	63.5722249990388	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_87338	subcluster_110213
Mycobacterium_phage_Lewan	76734	59.03771470273933	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_277542	subcluster_348687
Mycobacterium_phage_Belladonna	59708	66.55389562537684	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_270346	subcluster_339236
Mycobacterium_phage_QueenHazel	48053	66.613947100077	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_96262	subcluster_121253
Mycobacterium_phage_EricMillard	113536	60.93309611048478	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_277717	subcluster_348915
Gordonia_phage_Bunnybear	51268	66.9325895295311	Caudovirales	High-quality	Gordonia terrae	temperate	cluster_212897	subcluster_267824
Mycobacterium_phage_Che8	59471	61.3038287568731	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_159250	subcluster_200508
Gordonia_phage_SuperSulley	64124	65.44195620984343	Caudovirales	High-quality	Gordonia terrae	temperate	cluster_119439	subcluster_150444
Mycobacterium_phage_Zakhe101	69653	65.45733852095387	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_269761	subcluster_338527
Arthrobacter_phage_Glenn	44389	60.819121854513504	Caudovirales	High-quality	Arthrobacter sp.	virulent	cluster_8099	subcluster_10067
Mycobacterium_phage_Spartan300	68568	66.49603313499009	Caudovirales	High-quality	Mycobacterium smegmatis	virulent	cluster_199592	subcluster_251533
Mycobacterium_phage_Lokk	51008	63.43122647427855	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_177118	subcluster_223562
Gordonia_phage_Kroos	57973	68.12999154778949	Caudovirales	High-quality	Gordonia terrae	virulent	cluster_138051	subcluster_173948
Mycobacterium_phage_AbsoluteMadLad	68803	66.50436754211299	Caudovirales	High-quality	Mycobacterium smegmatis	virulent	cluster_129404	subcluster_162850
Microbacterium_phage_Clancy	41555	63.43159667909999	Caudovirales	High-quality	Microbacterium foliorum	virulent	cluster_64248	subcluster_81021
Mycobacterium_phage_Lilac	76260	62.96879097823236	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_8089	subcluster_10054
Arthrobacter_phage_Martha	51027	60.95400474258725	Caudovirales	High-quality	Arthrobacter sp.	virulent	cluster_229480	subcluster_288833
Microbacterium_phage_Duocatuli	41551	63.423262978027005	Caudovirales	High-quality	Microbacterium foliorum	virulent	cluster_64248	subcluster_81019
Mycobacterium_phage_Emiris	69027	66.37692497138801	Caudovirales	High-quality	Mycobacterium smegmatis	virulent	cluster_78893	subcluster_99223
Mycobacterium_phage_HufflyPuff	76323	63.06355882237333	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_194018	subcluster_244645
Microbacterium_phage_Gina	53403	68.62910323390071	Caudovirales	High-quality	Microbacterium paraoxydans	virulent	cluster_262168	subcluster_329025
Mycobacterium_phage_Mendokysei	43511	66.35793247684494	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_187151	subcluster_236089
Mycobacterium_phage_BabyRay	50657	63.554888761671634	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_113295	subcluster_142854
Mycobacterium_phage_Mercurio	44877	69.02867838759276	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_270344	subcluster_339234
Mycobacterium_phage_MooMoo	55178	61.96853818550871	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_64256	subcluster_81030
Mycobacterium_phage_SkinnyPete	43478	66.35309811858872	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_63294	subcluster_79759
Mycobacterium_phage_StrongArm	52206	63.835574455043485	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_78886	subcluster_99211
Gordonia_phage_Ranch	66892	58.34628954135024	Caudovirales	High-quality	Gordonia rubripertincta	virulent	cluster_253305	subcluster_318153
Mycobacterium_phage_Lilith	50841	64.05263468460495	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_150396	subcluster_189536
Mycobacterium_phage_Apizium	68227	66.4399724449265	Caudovirales	High-quality	Mycobacterium smegmatis	virulent	cluster_68546	subcluster_86671
Mycobacterium_phage_AbbysRanger	51281	63.67855541038592	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_277556	subcluster_348707
Mycobacterium_phage_Eros	51374	63.86109705298399	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_87351	subcluster_110229
Mycobacterium_phage_Ejimix	111924	60.89489296308209	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_79163	subcluster_99558
Mycobacterium_phage_Dietrick	153582	64.72763735333568	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_123418	subcluster_155462
Mycobacterium_phage_BigMau	52632	63.725490196078425	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_17538	subcluster_22016
Mycobacterium_phage_Rita1961	69026	67.46588242111669	Caudovirales	High-quality	Mycobacterium smegmatis	virulent	cluster_154676	subcluster_194606
Microbacterium_phage_BelmontSKP	41665	66.58106324252971	Caudovirales	High-quality	Microbacterium foliorum	temperate	cluster_29379	subcluster_36920
Mycobacterium_phage_Llama	58472	61.0668354084006	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_129380	subcluster_162821
