Phage_ID	Length	GC_content	Taxonomy	Completeness	Host	Lifestyle	Cluster	Subcluster
MK800154.1	58938	39.93009603311955	Caudovirales	High-quality	Enterococcus faecalis	virulent	cluster_268385	subcluster_336880
MN027503.1	151985	37.08852847320459	Caudovirales	Complete	Enterococcus faecalis EnGen0211	virulent	cluster_247882	subcluster_311398
MK982307.1	40880	34.44716242661448	Caudovirales	High-quality	Enterococcus faecalis	virulent	cluster_68567	subcluster_86693
MN103542.1	55876	39.78273319493164	Caudovirales	High-quality	Enterococcus faecalis	virulent	cluster_110824	subcluster_139721
MN241318.1	151052	36.96673993061992	Caudovirales	High-quality	Enterococcus faecalis	virulent	cluster_63301	subcluster_79767
MN871443.1	58036	39.84940381831967	Caudovirales	High-quality	Enterococcus faecalis	virulent	cluster_141591	subcluster_178286
MN995824.1	37561	37.62146907696813	Caudovirales	High-quality	Enterococcus faecalis	temperate	cluster_163733	subcluster_206348
MT119359.1	39708	34.98287498740808	Caudovirales	High-quality	Enterococcus faecalis	virulent	cluster_152453	subcluster_191888
MG264739.2	40139	34.741772341114626	Caudovirales	High-quality	Enterococcus faecalis	virulent	cluster_26190	subcluster_32931
MT350292.1	40712	50.1449204165848	Caudovirales	High-quality	Enterococcus faecalis	virulent	cluster_55605	subcluster_70026
MT350293.1	39964	48.55369832849565	Caudovirales	Complete	Enterococcus faecalis	virulent	cluster_217419	subcluster_273869
MN854830.2	141520	35.906585641605425	Caudovirales	High-quality	Enterococcus faecalis	virulent	cluster_64200	subcluster_80965
M57538.1	7308	58.07334428024083	Inoviridae	High-quality	Xanthomonas campestris	temperate	cluster_273759	subcluster_343877
J02459.1	48502	49.85773782524432	Caudovirales	High-quality	Escherichia coli	temperate	cluster_27966	subcluster_35111
M19377.1	5833	45.379735984913424	Inoviridae	High-quality	Pseudomonas aeruginosa	virulent	cluster_217466	subcluster_273919
J02451.1	6408	40.88639200998752	Inoviridae	High-quality	Escherichia coli	virulent	cluster_269726	subcluster_338486
M17461.1	6374	55.52243489174773	Riboviria	Low-quality	Vibrio parahaemolyticus	virulent	cluster_224183	subcluster_282232
M12921.1	2948	55.15603799185889	Riboviria	Low-quality	Pseudomonas syringae	virulent	cluster_63298	subcluster_79764
M11813.1	19366	39.66229474336466	Caudovirales	High-quality	Bacillus subtilis	virulent	cluster_152478	subcluster_191919
L13696.1	11965	31.959882992060173	Caudovirales	Not-determined	Mycoplasma sp.	temperate	cluster_26142	subcluster_32881
L06183.1	2435	33.26488706365503	Caudovirales	Not-determined	Oenococcus oeni	temperate	cluster_59784	subcluster_75451
M17988.1	4421	32.05157204252432	Microviridae	Medium-quality	Spiroplasma	virulent	cluster_187105	subcluster_236023
L33769.1	22195	35.99008785762559	Caudovirales	High-quality	Lactococcus	virulent	cluster_204663	subcluster_257606
M17462.1	4063	56.756091557962094	Riboviria	Low-quality	Pseudomonas aeruginosa	virulent	cluster_63255	subcluster_79717
U24159.1	32355	40.00618142481842	Caudovirales	High-quality	Haemophilus influenzae	virulent	cluster_277673	subcluster_348842
L48605.1	22172	36.30705394190871	Caudovirales	High-quality	Lactococcus	virulent	cluster_161264	subcluster_202975
U38906.1	33350	35.46026986506747	Caudovirales	High-quality	Lactococcus lactis	virulent	cluster_159202	subcluster_200445
AF011378.1	28451	34.5119679448877	Caudovirales	High-quality	Lactococcus lactis	virulent	cluster_110820	subcluster_139716
U88974.1	43075	38.26117237376669	Caudovirales	High-quality	Streptococcus thermophilus	temperate	cluster_228688	subcluster_287851
AF020713.1	134416	34.63501368884657	Caudovirales	High-quality	Bacillus subtilis	virulent	cluster_8044	subcluster_10000
AF059242.1	4215	48.54092526690392	Riboviria	High-quality	Escherichia coli	virulent	cluster_10718	subcluster_13307
AF063097.1	33593	50.16818980144673	Caudovirales	High-quality	Escherichia coli	temperate	cluster_86646	subcluster_109159
AF022214.1	49136	63.52979485509606	Caudovirales	High-quality	Mycobacterium	temperate	cluster_199611	subcluster_251570
AF064539.1	46375	51.17196765498653	Caudovirales	High-quality	Escherichia coli	temperate	cluster_11060	subcluster_13725
AF065411.1	26111	46.306154494274445	Caudovirales	Medium-quality	Coprococcus comes	virulent	cluster_44528	subcluster_55883
AF009630.1	31754	34.34527933488694	Caudovirales	High-quality	Lactococcus lactis	virulent	cluster_64213	subcluster_80979
U32222.1	30624	53.085815047021946	Caudovirales	High-quality	Escherichia coli	temperate	cluster_110872	subcluster_139775
AF074945.1	15644	29.03349526975198	Caudovirales	Medium-quality	Metamycoplasma arthritidis	temperate	cluster_22520	subcluster_28213
U02303.1	8454	43.70712088951975	Inoviridae	High-quality	Escherichia coli	virulent	cluster_79113	subcluster_99504
U41758.1	4529	40.98034886288364	Microviridae	High-quality	Escherichia coli	virulent	cluster_152500	subcluster_191943
AF068845.1	52797	68.11371858249522	Caudovirales	High-quality	Mycobacterium	temperate	cluster_223542	subcluster_281500
AF125520.1	61670	49.36760175125669	Caudovirales	High-quality	Escherichia coli	temperate	cluster_152435	subcluster_191866
AF155037.1	10079	42.166881635082845		High-quality	Pseudoalteromonas	virulent	cluster_39598	subcluster_49760
AF115102.1	37370	38.27401659084828	Caudovirales	High-quality	Streptococcus thermophilus	temperate	cluster_277493	subcluster_348619
AF115103.1	40739	37.565968727754736	Caudovirales	High-quality	Streptococcus thermophilus	temperate	cluster_266971	subcluster_335051
AF083977.1	36717	52.05490644660512	Caudovirales	High-quality	Escherichia coli	temperate	cluster_272608	subcluster_342460
AF157835.1	36524	43.88621180593582	Caudovirales	High-quality	Providencia rettgeri	virulent	cluster_250816	subcluster_315179
AF069308.1	40751	49.48344825893843	Caudovirales	High-quality	Escherichia sp.	temperate	cluster_217467	subcluster_273920
AF069529.1	39732	49.786066646531765	Caudovirales	High-quality	Escherichia coli	temperate	cluster_27669	subcluster_34773
AE002163.1	4532	40.62224183583407	Microviridae	High-quality	Escherichia coli	virulent	cluster_152500	subcluster_191944
AF145054.1	35466	38.72723171488186	Caudovirales	High-quality	Streptococcus thermophilus	temperate	cluster_59785	subcluster_75452
AF226851.1	7051	54.02070628279677		Not-determined	Pseudomonas syringae	virulent	cluster_33705	subcluster_42338
AF226852.1	4741	55.262602826407935		Not-determined	Pseudomonas syringae	virulent	cluster_72915	subcluster_91981
AF226853.1	3192	54.44862155388471	Caudovirales	Low-quality	Pseudomonas syringae	virulent	cluster_277674	subcluster_348843
AF158600.2	39807	38.55603285854247	Caudovirales	High-quality	Streptococcus thermophilus	temperate	cluster_161265	subcluster_202976
AF261666.1	2981	56.18919825561892	Riboviria	Low-quality	Pseudomonas syringae	virulent	cluster_268433	subcluster_336930
AF261667.1	4213	57.86850225492523	Riboviria	Low-quality	Pseudomonas syringae	virulent	cluster_228689	subcluster_287852
AF261668.1	6458	58.361721895323626	Riboviria	Low-quality	Pseudomonas syringae	virulent	cluster_222377	subcluster_280154
AF246223.1	11660	26.79245283018868	Caudovirales	Low-quality	Mycoplasmopsis pulmonis	temperate	cluster_25758	subcluster_32389
AF189021.1	39898	46.16020853175598	Caudovirales	High-quality	Roseobacter	virulent	cluster_172931	subcluster_218407
AF271693.1	50550	63.649851632047486	Caudovirales	High-quality	Mycobacterium	temperate	cluster_8045	subcluster_10001
AF323668.1	35538	35.18768642016996	Caudovirales	High-quality	Lactococcus lactis	temperate	cluster_10719	subcluster_13308
AF323669.1	41834	35.32294306066836	Caudovirales	High-quality	Lactococcus lactis	virulent	cluster_262118	subcluster_328960
AF323670.1	36949	35.678908766137106	Caudovirales	Complete	Lactococcus lactis	temperate	cluster_11061	subcluster_13726
AF109874.2	38347	36.22186872506324	Caudovirales	High-quality	Lactococcus lactis	temperate	cluster_233181	subcluster_293504
AF335538.1	38297	46.68773010940805	Caudovirales	High-quality	Escherichia coli	temperate	cluster_254346	subcluster_319441
AY027935.1	31508	39.93588929795608	Caudovirales	High-quality	Haemophilus influenzae	temperate	cluster_177514	subcluster_224069
AF176025.1	40003	34.97487688423368	Caudovirales	High-quality	Lactococcus lactis	virulent	cluster_44529	subcluster_55884
AY034425.1	2322	56.97674418604651	Riboviria	Low-quality	Pseudomonas syringae	virulent	cluster_64214	subcluster_80980
AY039807.1	4100	56.024390243902445	Riboviria	Low-quality	Pseudomonas syringae	virulent	cluster_110873	subcluster_139776
AF396866.1	49534	67.74538700690435	Caudovirales	High-quality	Myxococcus xanthus	temperate	cluster_22521	subcluster_28214
AF408636.1	6751	54.11050214782996	Riboviria	Medium-quality	Pseudomonas syringae	virulent	cluster_79114	subcluster_99505
AY050245.2	43106	38.64195239641813	Caudovirales	High-quality	Streptococcus pyogenes	temperate	cluster_279823	subcluster_351519
AF447491.1	53373	61.19198845858392	Caudovirales	High-quality	Burkholderia thailandensis	temperate	cluster_223350	subcluster_281277
AF448724.1	57416	61.486345269611256	Caudovirales	High-quality	Sinorhizobium meliloti	temperate	cluster_17497	subcluster_21965
AF453500.3	6882	43.72275501307759	Inoviridae	High-quality	Vibrio cholerae	virulent	cluster_119446	subcluster_150451
AF424781.1	43604	34.49683515273828	Caudovirales	High-quality	Staphylococcus aureus	temperate	cluster_14859	subcluster_18473
AF424782.1	44970	33.34667556148543	Caudovirales	High-quality	Staphylococcus aureus	temperate	cluster_96225	subcluster_121197
AF424783.1	42722	33.47221572023782	Caudovirales	High-quality	Staphylococcus aureus	temperate	cluster_22487	subcluster_28177
AF399011.1	280334	36.8332061041472	Caudovirales	High-quality	Pseudomonas aeruginosa	virulent	cluster_152499	subcluster_191941
AF428260.1	5804	64.28325292901448	Inoviridae	Not-determined	Propionibacterium freudenreichii	virulent	cluster_250817	subcluster_315180
AY082070.1	33507	28.3821291073507	Caudovirales	High-quality	Clostridium perfringens	temperate	cluster_217905	subcluster_274572
AY055382.1	40149	51.01496923958256	Caudovirales	Medium-quality	Salmonella enterica	temperate	cluster_27670	subcluster_34774
AY095314.2	46012	49.51969051551769	Caudovirales	Complete	Vibrio parahaemolyticus	virulent	cluster_224184	subcluster_282234
BK000583.1	41724	47.09040360464002	Caudovirales	High-quality	Salmonella enterica	temperate	cluster_59786	subcluster_75453
AF085222.2	34815	39.07223897745224	Caudovirales	High-quality	Streptococcus thermophilus	temperate	cluster_277494	subcluster_348620
AF493143.1	37359	57.41588372279772	Caudovirales	Complete	Pseudomonas putida	virulent	cluster_266972	subcluster_335053
AF158101.6	168903	35.29777446226532	Caudovirales	High-quality	Escherichia coli	virulent	cluster_273781	subcluster_343900
AY129331.1	75931	63.11519669173329	Caudovirales	High-quality	Mycobacterium	temperate	cluster_177124	subcluster_223571
AY129333.1	57050	65.37773882559159	Caudovirales	High-quality	Mycobacterium	temperate	cluster_25759	subcluster_32390
AY129334.1	67480	68.95672791938352	Caudovirales	High-quality	Mycobacterium	virulent	cluster_159246	subcluster_200498
AY129335.1	69777	65.3840090574258	Caudovirales	High-quality	Mycobacterium	temperate	cluster_128933	subcluster_162297
AY129337.1	156102	64.76982998295986	Caudovirales	High-quality	Mycobacterium	temperate	cluster_233871	subcluster_294305
AY129338.1	110865	61.37464483831687	Caudovirales	High-quality	Mycobacterium	temperate	cluster_233182	subcluster_293505
AY129339.1	70797	57.31316298713223	Caudovirales	High-quality	Mycobacterium	virulent	cluster_254347	subcluster_319442
AF503408.1	101660	47.410977769034034	Caudovirales	High-quality	Escherichia coli	temperate	cluster_159181	subcluster_200423
AF547987.1	39043	47.46817611351587	Caudovirales	High-quality	Shigella flexneri	temperate	cluster_277675	subcluster_348844
AF232233.1	38439	63.15981164962668	Caudovirales	High-quality	Pseudomonas aeruginosa	temperate	cluster_161266	subcluster_202977
AY135486.1	30636	52.82673978326152	Caudovirales	High-quality	Salmonella enterica	temperate	cluster_159204	subcluster_200447
AY176327.1	127395	30.60245692531104	Caudovirales	Medium-quality	Staphylococcus	virulent	cluster_44551	subcluster_55911
AY216660.1	48836	45.55246129904169	Caudovirales	High-quality	Escherichia coli	virulent	cluster_174548	subcluster_220303
AY236756.1	36674	39.35485630146698	Caudovirales	High-quality	Lactiplantibacillus plantarum	virulent	cluster_138009	subcluster_173893
AY308796.1	49902	42.67965211815158	Caudovirales	High-quality	Escherichia coli	virulent	cluster_215735	subcluster_271772
AY078382.2	45503	52.22732567083489	Caudovirales	High-quality	Pseudomonas aeruginosa	virulent	cluster_262131	subcluster_328976
AY374448.1	51601	51.48543632875332	Caudovirales	High-quality	Klebsiella oxytoca	temperate	cluster_228690	subcluster_287853
AY508486.1	41708	33.533135129951084	Caudovirales	High-quality	Staphylococcus	temperate	cluster_8046	subcluster_10002
AY500152.1	51277	63.699124363749824	Caudovirales	High-quality	Mycobacterium	temperate	cluster_212886	subcluster_267809
AY500153.1	52250	63.24593301435407	Caudovirales	High-quality	Mycobacterium	temperate	cluster_270365	subcluster_339255
AY370673.1	43769	47.22748977586876	Caudovirales	Complete	Salmonella enterica	virulent	cluster_10720	subcluster_13309
AY370674.1	44385	45.24726822124592	Caudovirales	Complete	Escherichia coli	virulent	cluster_262119	subcluster_328961
AY510084.1	39786	50.48509525963907	Caudovirales	High-quality	Vibrio cholerae	temperate	cluster_159231	subcluster_200479
AY539836.1	36748	62.860563840209	Caudovirales	High-quality	Burkholderia cenocepacia	temperate	cluster_186865	subcluster_235698
AF242738.3	32172	35.50913838120104	Caudovirales	High-quality	Lactococcus lactis	virulent	cluster_266973	subcluster_335054
AF133242.2	6825	22.65201465201465		Not-determined	Spiroplasma	virulent	cluster_277495	subcluster_348621
AY543070.1	121750	39.26981519507186	Caudovirales	Complete	Escherichia coli	virulent	cluster_172932	subcluster_218408
AY575774.1	43783	45.364639243542015	Caudovirales	High-quality	Pseudomonas aeruginosa	virulent	cluster_177516	subcluster_224072
AY605066.1	39166	44.59224837869581	Caudovirales	High-quality	Lactobacillus paracasei	virulent	cluster_44530	subcluster_55885
AY576796.1	58638	70.38780313107542	Caudovirales	High-quality	Mycolicibacterium smegmatis	virulent	cluster_24189	subcluster_30304
AY368235.2	48024	63.43494919207063	Caudovirales	High-quality	Burkholderia cepacia	virulent	cluster_247843	subcluster_311355
AY605181.1	42415	65.19391724625721	Caudovirales	High-quality	Burkholderia cepacia	temperate	cluster_187107	subcluster_236025
AY625898.1	65195	63.1720223943554	Caudovirales	High-quality	Pseudomonas aeruginosa	temperate	cluster_64215	subcluster_80981
AY583236.1	18855	24.82630601962344	Caudovirales	High-quality	Mycoplasma fermentans	temperate	cluster_110874	subcluster_139777
AY576273.1	63649	62.12195006991469	Caudovirales	High-quality	Pseudomonas aeruginosa	temperate	cluster_229443	subcluster_288781
AY714348.1	7107	44.37878148304489	Inoviridae	High-quality	Vibrio cholerae	virulent	cluster_79115	subcluster_99506
AY616446.1	41092	41.740484765891175	Caudovirales	High-quality	Bacillus clarkii	virulent	cluster_223351	subcluster_281278
AY320035.2	49220	71.13774888256806	Caudovirales	High-quality	Streptomyces venezuelae	temperate	cluster_158416	subcluster_199464
AY682195.1	131522	37.32075242164809	Caudovirales	High-quality	Lactiplantibacillus plantarum	virulent	cluster_17498	subcluster_21966
AY699705.1	34704	40.15099124020286	Caudovirales	High-quality	Streptococcus thermophilus	virulent	cluster_115741	subcluster_145879
AY701338.1	14844	40.070061977903535		High-quality	Bacillus thuringiensis	temperate	cluster_223544	subcluster_281503
AY772740.1	37966	43.96301954380235	Caudovirales	High-quality	Listonella pelagia	virulent	cluster_64619	subcluster_81509
AY736146.1	46900	48.59275053304904	Caudovirales	High-quality	Salmonella enterica	temperate	cluster_119447	subcluster_150454
AY587007.1	121752	39.325842696629216	Caudovirales	High-quality	Escherichia coli	virulent	cluster_110382	subcluster_139083
AY769964.1	4530	41.16997792494481	Microviridae	High-quality	Chlamydophila abortus	virulent	cluster_152500	subcluster_191942
AY848686.1	14954	48.32151932593286		Complete	Escherichia coli	virulent	cluster_266975	subcluster_335057
AY848689.1	14927	48.10075701748509		Complete	Escherichia coli	virulent	cluster_266975	subcluster_335056
AY954949.1	18199	29.28732347931205		High-quality	Staphylococcus aureus	virulent	cluster_150323	subcluster_189450
AY954950.1	39620	34.250378596668355	Caudovirales	High-quality	Staphylococcus aureus	temperate	cluster_217469	subcluster_273922
AY954951.1	42732	34.30216231395675	Caudovirales	High-quality	Staphylococcus aureus	temperate	cluster_27671	subcluster_34775
AY954952.1	43883	34.07697741722307	Caudovirales	High-quality	Staphylococcus aureus	temperate	cluster_79806	subcluster_100344
AY954953.1	44283	34.58663595510693	Caudovirales	High-quality	Staphylococcus aureus	temperate	cluster_55562	subcluster_69977
AY954954.1	41318	36.91611404230601	Caudovirales	High-quality	Staphylococcus aureus	temperate	cluster_151335	subcluster_190633
AY954955.1	45861	33.730184688515294	Caudovirales	High-quality	Staphylococcus aureus	temperate	cluster_48783	subcluster_61303
AY954956.1	43095	33.46327880264532	Caudovirales	High-quality	Staphylococcus aureus	temperate	cluster_39601	subcluster_49767
AY954957.1	44777	33.45914197020792	Caudovirales	High-quality	Staphylococcus aureus	temperate	cluster_277496	subcluster_348622
AY954958.1	43681	35.11366498019734	Caudovirales	High-quality	Staphylococcus aureus	virulent	cluster_266974	subcluster_335055
AY954959.1	45286	35.9912555756746	Caudovirales	High-quality	Staphylococcus aureus	temperate	cluster_150324	subcluster_189451
AY954960.1	43576	35.00780246006976	Caudovirales	High-quality	Staphylococcus aureus	temperate	cluster_25761	subcluster_32392
AY954961.1	43155	35.05966863631097	Caudovirales	High-quality	Staphylococcus aureus	temperate	cluster_172933	subcluster_218409
AY954962.1	43114	35.23913346012896	Caudovirales	High-quality	Staphylococcus aureus	temperate	cluster_113212	subcluster_142763
AY954963.1	41902	35.723831798004866	Caudovirales	High-quality	Staphylococcus aureus	temperate	cluster_233872	subcluster_294306
AY954964.1	42802	35.374515209569644	Caudovirales	High-quality	Staphylococcus aureus	temperate	cluster_254349	subcluster_319445
AY954965.1	41690	35.53370112736867	Caudovirales	High-quality	Staphylococcus aureus	temperate	cluster_254349	subcluster_319444
AY954966.1	43231	35.46991742036964	Caudovirales	High-quality	Staphylococcus aureus	temperate	cluster_68524	subcluster_86646
AY954967.1	42431	35.72152435719168	Caudovirales	High-quality	Staphylococcus aureus	temperate	cluster_68524	subcluster_86645
AY954968.1	43440	35.957642725598525	Caudovirales	High-quality	Staphylococcus aureus	temperate	cluster_26145	subcluster_32884
AY954969.1	138715	30.38820603395451	Caudovirales	High-quality	Staphylococcus aureus	virulent	cluster_31203	subcluster_39188
AY954970.1	130706	30.261043869447462	Caudovirales	High-quality	Staphylococcus aureus	virulent	cluster_273761	subcluster_343880
AY962392.1	172963	43.91343813416742	Caudovirales	High-quality	Aeromonas salmonicida	virulent	cluster_222379	subcluster_280156
AY967407.1	180500	43.19944598337951	Caudovirales	High-quality	Escherichia coli	virulent	cluster_215733	subcluster_271770
AY986977.1	55770	51.88811188811189	Caudovirales	High-quality	Xanthomonas campestris	virulent	cluster_26031	subcluster_32740
DQ029335.1	39503	42.61195352251728	Caudovirales	High-quality	Vibrio cholerae	virulent	cluster_113220	subcluster_142773
DQ004855.1	131384	36.03939596906777	Caudovirales	High-quality	Listeria monocytogenes	virulent	cluster_59787	subcluster_75454
DQ003637.1	38867	36.68407646589652	Caudovirales	High-quality	Listeria monocytogenes	temperate	cluster_87302	subcluster_110171
DQ003639.1	42653	35.09952406630249	Caudovirales	High-quality	Listeria monocytogenes	temperate	cluster_33707	subcluster_42341
DQ003640.1	48172	36.21190733206012	Caudovirales	High-quality	Listeria monocytogenes	temperate	cluster_72916	subcluster_91982
DQ003641.1	35822	40.81849142984758	Caudovirales	High-quality	Listeria monocytogenes	virulent	cluster_277676	subcluster_348845
DQ003642.1	38124	35.49732451998741	Caudovirales	High-quality	Listeria monocytogenes	temperate	cluster_161267	subcluster_202978
AY616033.2	47399	54.4526255828182	Caudovirales	High-quality	Burkholderia cenocepacia	virulent	cluster_159205	subcluster_200448
DQ054536.1	28538	34.68007568855561	Caudovirales	High-quality	Lactococcus lactis	virulent	cluster_269716	subcluster_338471
DQ121662.1	46072	44.00069456502865	Caudovirales	High-quality	Escherichia coli	virulent	cluster_186866	subcluster_235699
DQ079869.1	5486	45.752825373678455	Microviridae	High-quality	Escherichia coli	virulent	cluster_277505	subcluster_348634
DQ079870.1	6068	45.27027027027027	Microviridae	High-quality	Escherichia coli; Salmonella enterica	virulent	cluster_268434	subcluster_336933
DQ079871.1	6071	45.0337670894416	Microviridae	High-quality	Escherichia coli; Salmonella enterica	virulent	cluster_268434	subcluster_336932
DQ079872.1	6039	44.72594800463653	Microviridae	High-quality	Escherichia coli; Salmonella enterica	virulent	cluster_268434	subcluster_336931
DQ079873.1	6068	44.825313117996046	Microviridae	High-quality	Escherichia coli	virulent	cluster_268434	subcluster_336931
DQ079874.1	6068	44.94067237969677	Microviridae	High-quality	Escherichia coli; Salmonella enterica	virulent	cluster_268434	subcluster_336931
DQ079875.1	6065	44.83099752679308	Microviridae	High-quality	Escherichia coli; Salmonella enterica	virulent	cluster_268434	subcluster_336931
DQ079876.1	6051	44.93472153363081	Microviridae	High-quality	Escherichia coli; Salmonella enterica	virulent	cluster_268434	subcluster_336931
DQ079877.1	5538	45.86493318887685	Microviridae	High-quality	Escherichia coli; Salmonella enterica	virulent	cluster_177517	subcluster_224073
DQ079879.1	6259	44.35213292858284	Microviridae	High-quality	Escherichia coli; Salmonella enterica	virulent	cluster_150325	subcluster_189452
DQ079908.1	5486	45.2242070725483	Microviridae	High-quality	Escherichia coli	virulent	cluster_277505	subcluster_348635
DQ111067.1	39704	49.77584122506549	Caudovirales	Complete	Escherichia coli	virulent	cluster_156850	subcluster_197342
DQ114220.1	30505	42.10457302081626	Caudovirales	High-quality	Pasteurella multocida	temperate	cluster_8047	subcluster_10003
AY855346.1	53325	28.772620721987813	Caudovirales	High-quality	Clostridium difficile	temperate	cluster_10721	subcluster_13310
DQ163912.1	39199	62.083216408581855	Caudovirales	High-quality	Pseudomonas aeruginosa	temperate	cluster_262120	subcluster_328962
DQ163913.1	42999	53.55938510197912	Caudovirales	High-quality	Pseudomonas aeruginosa	virulent	cluster_187111	subcluster_236031
DQ163914.1	43365	44.89334716937623	Caudovirales	High-quality	Pseudomonas aeruginosa	virulent	cluster_44531	subcluster_55886
DQ163915.1	49639	44.78333568363585	Caudovirales	High-quality	Pseudomonas aeruginosa	virulent	cluster_64216	subcluster_80982
DQ163916.1	59446	64.46354674830938	Caudovirales	High-quality	Pseudomonas aeruginosa	temperate	cluster_110875	subcluster_139778
DQ163917.1	66015	54.943573430281	Caudovirales	High-quality	Pseudomonas aeruginosa	virulent	cluster_22523	subcluster_28216
DQ150593.1	37974	34.9449623426555	Caudovirales	High-quality	Bacillus anthracis	temperate	cluster_158417	subcluster_199466
DQ222853.1	37253	35.2213244570907	Caudovirales	High-quality	Bacillus cereus	temperate	cluster_67558	subcluster_85088
DQ222855.1	38067	35.63191215488481	Caudovirales	High-quality	Bacillus anthracis	temperate	cluster_67558	subcluster_85089
DQ203855.1	44856	61.53914749420368	Caudovirales	High-quality	Burkholderia cepacia	virulent	cluster_229444	subcluster_288782
AY131267.2	36466	44.279602917786434	Caudovirales	High-quality	Lactobacillus rhamnosus	virulent	cluster_64620	subcluster_81510
DQ227763.1	30510	33.88397246804327	Caudovirales	High-quality	Lactococcus	virulent	cluster_119448	subcluster_150455
DQ227764.1	27453	34.94335773868065	Caudovirales	Medium-quality	Lactococcus lactis	virulent	cluster_110820	subcluster_139717
DQ289555.1	40867	35.258276849291605	Caudovirales	High-quality	Bacillus cereus	temperate	cluster_26146	subcluster_32885
DQ386162.1	30664	39.61974954343856	Caudovirales	High-quality	Streptococcus mutans	virulent	cluster_172962	subcluster_218440
DQ398041.1	74483	62.936509002054166	Caudovirales	High-quality	Mycobacterium	temperate	cluster_250818	subcluster_315181
DQ398044.1	70654	69.10578311206726	Caudovirales	High-quality	Mycobacterium	virulent	cluster_217906	subcluster_274573
DQ398045.1	56852	61.52993738127067	Caudovirales	High-quality	Mycobacterium	virulent	cluster_8078	subcluster_10042
DQ398046.1	68427	66.51029564353253	Caudovirales	High-quality	Mycobacterium	virulent	cluster_151337	subcluster_190637
DQ398047.1	64494	59.71098086643719	Caudovirales	High-quality	Mycobacterium	temperate	cluster_154677	subcluster_194611
DQ398049.1	69059	67.33517716734966	Caudovirales	High-quality	Mycobacterium	virulent	cluster_27672	subcluster_34776
DQ398051.1	64787	59.663204037847095	Caudovirales	High-quality	Mycobacterium	temperate	cluster_224185	subcluster_282235
DQ320509.1	38239	36.89688537880175	Caudovirales	High-quality	Lactobacillus gasseri	temperate	cluster_59788	subcluster_75455
DQ426904.1	34525	41.566980448950034	Caudovirales	High-quality	Mannheimia haemolytica	temperate	cluster_87303	subcluster_110172
DQ398043.1	52047	62.88162622245278	Caudovirales	High-quality	Mycobacterium	temperate	cluster_33708	subcluster_42342
DQ398048.1	67188	68.96320771566351	Caudovirales	High-quality	Mycobacterium	virulent	cluster_233184	subcluster_293507
DQ398050.1	56692	61.41783673181401	Caudovirales	High-quality	Mycobacterium	virulent	cluster_8078	subcluster_10041
DQ398053.1	153766	64.7353771314855	Caudovirales	High-quality	Mycobacterium	temperate	cluster_233873	subcluster_294307
DQ431235.1	29739	54.0233363596624	Caudovirales	High-quality	Propionibacterium acnes	virulent	cluster_113218	subcluster_142770
DQ466086.1	56538	28.72581272772295	Caudovirales	Complete	Clostridium difficile	temperate	cluster_72917	subcluster_91983
DQ490056.1	26537	37.099144590571655	Caudovirales	Medium-quality	Lactococcus lactis	virulent	cluster_68525	subcluster_86647
DQ499600.1	70579	50.91882854673487	Caudovirales	High-quality	Corynebacterium glutamicum	virulent	cluster_277677	subcluster_348846
DQ529280.1	161475	41.03978944108995	Caudovirales	High-quality	Aeromonas salmonicida	virulent	cluster_161268	subcluster_202979
DQ530359.1	43128	34.156464477833424	Caudovirales	High-quality	Staphylococcus aureus	temperate	cluster_110507	subcluster_139269
DQ530360.1	43145	34.5856993857921	Caudovirales	High-quality	Staphylococcus aureus	temperate	cluster_15845	subcluster_19860
DQ530361.1	44061	32.99289621206963	Caudovirales	High-quality	Staphylococcus aureus	temperate	cluster_174550	subcluster_220305
DQ530362.1	43189	34.738011993794714	Caudovirales	High-quality	Staphylococcus aureus	temperate	cluster_158439	subcluster_199497
DQ535032.1	79232	35.11081381260097	Caudovirales	High-quality	Lactococcus lactis	virulent	cluster_268435	subcluster_336934
CP000315.1	38092	28.12926598760895	Caudovirales	High-quality	Clostridium perfringens	virulent	cluster_8048	subcluster_10004
DQ836063.1	3573	49.20235096557515	Riboviria	High-quality	Salmonella enterica	virulent	cluster_254350	subcluster_319446
DQ500118.1	60195	58.95174017775563	Caudovirales	High-quality	Rhizobium meliloti	temperate	cluster_222382	subcluster_280159
DQ875742.1	40938	51.80272607357468	Caudovirales	Complete	Phormidium foveolarum	virulent	cluster_186867	subcluster_235700
DQ904452.1	165890	35.34028573150883	Caudovirales	High-quality	Escherichia coli	virulent	cluster_64638	subcluster_81530
DQ908929.1	42140	35.564784053156146	Caudovirales	High-quality	Staphylococcus aureus	temperate	cluster_273791	subcluster_343910
DQ997624.1	152372	32.5860394298165	Caudovirales	High-quality	Thermus thermophilus	virulent	cluster_269722	subcluster_338478
DQ777876.1	44520	51.90251572327044	Caudovirales	High-quality	Xanthomonas oryzae	virulent	cluster_273763	subcluster_343882
EF056009.1	70153	41.304006956224256	Caudovirales	High-quality	Escherichia coli	virulent	cluster_262121	subcluster_328963
EF068134.1	4184	51.24282982791587	Riboviria	High-quality	Escherichia coli	virulent	cluster_39628	subcluster_49794
DQ831957.1	43420	34.67526485490558	Caudovirales	High-quality	Staphylococcus epidermidis	temperate	cluster_63289	subcluster_79754
DQ834250.1	44041	34.908380826956694	Caudovirales	High-quality	Staphylococcus epidermidis	temperate	cluster_44532	subcluster_55888
