Phage_ID	Length	GC_content	Taxonomy	Completeness	Host	Lifestyle	Cluster	Subcluster
NC_015271.1	38368	48.92618849040867	Caudovirales	High-quality	Salmonella enterica subsp. enterica serovar Typhi	virulent	cluster_138012	subcluster_173896
NC_015279.1	190789	40.42581071235763	Caudovirales	High-quality	Synechococcus sp.	virulent	cluster_64219	subcluster_80985
NC_015280.1	181044	37.84936258589072	Caudovirales	High-quality	Prochlorococcus marinus	virulent	cluster_17503	subcluster_21971
NC_015281.1	179563	41.107020934156814	Caudovirales	High-quality	Synechococcus sp.	virulent	cluster_110880	subcluster_139785
NC_015282.1	174079	41.1376444028286	Caudovirales	High-quality	Synechococcus sp.	virulent	cluster_44536	subcluster_55892
NC_015283.1	176428	37.64425147935702	Caudovirales	High-quality	Prochlorococcus sp.	virulent	cluster_223356	subcluster_281284
NC_015284.1	183806	38.11518666420029	Caudovirales	High-quality	Prochlorococcus marinus	virulent	cluster_26035	subcluster_32745
NC_015285.1	174285	39.57024414034484	Caudovirales	High-quality	Synechococcus sp. WH 7803	virulent	cluster_110386	subcluster_139087
NC_015286.1	175230	41.25092735262227	Caudovirales	High-quality	Synechococcus sp.	virulent	cluster_119452	subcluster_150459
NC_015287.1	232878	39.11618959283402	Caudovirales	High-quality	Synechococcus sp.	virulent	cluster_79120	subcluster_99511
NC_015288.1	191195	40.61664792489344	Caudovirales	High-quality	Synechococcus sp.	virulent	cluster_26151	subcluster_32890
NC_015289.1	176184	39.96219861054352	Caudovirales	High-quality	Synechococcus sp.	virulent	cluster_22527	subcluster_28220
NC_015290.1	182180	37.08639806784499	Caudovirales	High-quality	Prochlorococcus marinus	virulent	cluster_154636	subcluster_194559
NC_015296.1	157061	45.220010059785686	Caudovirales	High-quality	Salmonella enterica	virulent	cluster_55567	subcluster_69982
NC_015252.1	36953	37.29602467999892	Caudovirales	High-quality	Brochothrix thermosphacta	temperate	cluster_224189	subcluster_282243
NC_015253.1	127065	41.42446779207492	Caudovirales	Medium-quality	Brochothrix thermosphacta	virulent	cluster_159209	subcluster_200452
NC_015263.1	114768	32.68942562386728	Caudovirales	High-quality	Lactococcus lactis	temperate	cluster_31207	subcluster_39192
NC_015265.1	37236	63.70716510903427	Caudovirales	High-quality	Burkholderia cenocepacia	temperate	cluster_156811	subcluster_197296
NC_015266.1	40555	63.22524966095426	Caudovirales	High-quality	Burkholderia cepacia	temperate	cluster_151338	subcluster_190638
NC_015270.1	16945	34.57657125995869	Caudovirales	Low-quality	Enterococcus faecalis	virulent	cluster_33712	subcluster_42346
NC_015273.1	32317	62.279914596033045	Caudovirales	Medium-quality	Burkholderia cenocepacia	temperate	cluster_48788	subcluster_61308
NC_015274.1	56506	40.33730931228542	Caudovirales	High-quality	Streptococcus pneumoniae	virulent	cluster_39607	subcluster_49773
NC_015292.1	84565	43.83018979483238	Caudovirales	High-quality	Erwinia amylovora	virulent	cluster_277501	subcluster_348627
NC_015293.1	30651	40.82085413200222	Caudovirales	Medium-quality	Pseudoalteromonas sp.	virulent	cluster_266979	subcluster_335061
NC_015295.1	47279	47.32968125383363	Caudovirales	High-quality	Erwinia amylovora	temperate	cluster_150329	subcluster_189456
NC_015297.1	5475	61.662100456621005	Inoviridae	Medium-quality	Ralstonia solanacearum	virulent	cluster_25766	subcluster_32397
NC_015254.1	41518	36.37699311142156	Caudovirales	High-quality	Brochothrix thermosphacta	temperate	cluster_172939	subcluster_218415
NC_015453.1	29017	53.971809628838265	Caudovirales	High-quality	Propionibacterium acnes	virulent	cluster_113218	subcluster_142769
NC_015454.1	29074	54.0998830570269	Caudovirales	High-quality	Propionibacterium acnes	virulent	cluster_233878	subcluster_294312
NC_015456.1	50661	45.40771007283709	Caudovirales	High-quality	Shigella flexneri	virulent	cluster_233189	subcluster_293512
NC_015457.1	165919	35.567355155226345	Caudovirales	High-quality	Shigella flexneri	virulent	cluster_254355	subcluster_319451
NC_015463.1	72332	54.47381518553337	Caudovirales	High-quality	Synechococcus sp.	virulent	cluster_247846	subcluster_311358
NC_015465.1	33004	60.71991273784996	Caudovirales	High-quality	Synechococcus sp.	virulent	cluster_250821	subcluster_315184
NC_015466.1	62668	57.88121529329163	Caudovirales	High-quality	Roseobacter denitrificans	temperate	cluster_268438	subcluster_336937
NC_015209.1	10638	44.62304944538448	Inoviridae	High-quality	Vibrio cholerae	virulent	cluster_68528	subcluster_86651
NC_015464.1	135041	26.153538554957382	Caudovirales	High-quality	Campylobacter jejuni	virulent	cluster_262126	subcluster_328968
NC_015568.1	41090	30.82988561693843	Caudovirales	High-quality	Clostridium difficile	temperate	cluster_22528	subcluster_28221
NC_015569.1	178563	39.74507596758567	Caudovirales	High-quality	Synechococcus sp.	virulent	cluster_44537	subcluster_55893
NC_015719.1	40940	51.42647777234978	Caudovirales	Complete	Escherichia	virulent	cluster_223357	subcluster_281285
NC_015720.1	45530	60.342631232154616	Caudovirales	High-quality	Gordonia terrae	temperate	cluster_167786	subcluster_211346
NC_015721.1	23931	50.34891981112365	Caudovirales	High-quality	Bdellovibrio bacteriovorus	virulent	cluster_24196	subcluster_30312
NC_015584.1	75960	58.91785150078989	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_223465	subcluster_281416
NC_015585.1	43032	55.35183119538948	Caudovirales	High-quality	Pantoea agglomerans	virulent	cluster_64220	subcluster_80986
NC_015937.1	151483	32.62544311902985	Caudovirales	High-quality	Thermus thermophilus	virulent	cluster_26152	subcluster_32891
NC_015938.1	89916	44.12785266248498	Caudovirales	High-quality	Salmonella enterica	virulent	cluster_159210	subcluster_200453
NC_015933.1	72917	43.41648723891548	Caudovirales	Complete	Escherichia coli	virulent	cluster_8053	subcluster_10009
NC_012743.2	62715	66.20266283983098	Caudovirales	High-quality	Burkholderia cenocepacia	temperate	cluster_152506	subcluster_191953
NC_016073.1	157950	44.53434631212409	Caudovirales	High-quality	Enterobacteriaceae	virulent	cluster_151339	subcluster_190639
NC_016158.1	49576	52.45078263675972	Caudovirales	High-quality	Escherichia coli	temperate	cluster_277681	subcluster_348850
NC_016160.1	36661	50.18957475246174	Caudovirales	High-quality	Escherichia coli	temperate	cluster_172940	subcluster_218416
NC_016161.1	38013	47.60739746928682	Caudovirales	High-quality	Pediococcus	virulent	cluster_161275	subcluster_202986
NC_016164.1	30332	58.74983515758935	Caudovirales	Medium-quality	Synechococcus sp.	virulent	cluster_113219	subcluster_142771
NC_016165.1	39283	64.8957564340809	Caudovirales	High-quality	Rhodobacter capsulatus	temperate	cluster_233879	subcluster_294313
NC_009993.2	53746	67.44687976779667	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_269723	subcluster_338479
NC_016162.1	7103	41.40504012389131	Inoviridae	High-quality	Vibrio cholerae	virulent	cluster_233190	subcluster_293513
NC_016163.1	262391	32.47367478305277	Caudovirales	High-quality	Yersinia enterocolitica	virulent	cluster_254356	subcluster_319452
NC_016166.1	74431	56.78279211618816	Caudovirales	High-quality	Gordonia terrae	virulent	cluster_27678	subcluster_34782
NC_016434.1	65839	65.05262838135451	Caudovirales	High-quality	Gordonia terrae	temperate	cluster_138052	subcluster_173949
NC_016435.1	65766	65.47456132348022	Caudovirales	High-quality	Gordonia rubropertincta	temperate	cluster_247847	subcluster_311359
NC_016071.1	145964	45.6071360061385	Caudovirales	High-quality	Salmonella enterica	virulent	cluster_152504	subcluster_191950
NC_015586.1	5819	61.50541330125451	Inoviridae	Medium-quality	Stenotrophomonas maltophilia	virulent	cluster_68529	subcluster_86652
NC_016564.1	95299	41.44954301724047	Caudovirales	Medium-quality	Planktothrix agardhii	temperate	cluster_10726	subcluster_13315
NC_016566.1	44077	54.4206729133108	Caudovirales	High-quality	Shigella sonnei	virulent	cluster_228695	subcluster_287858
NC_016567.1	81184	44.97807449743792	Caudovirales	High-quality	Vibrio	virulent	cluster_186872	subcluster_235705
NC_016562.1	132662	26.042875880056084	Caudovirales	High-quality	Campylobacter jejuni	virulent	cluster_177523	subcluster_224079
NC_016563.1	156897	36.44684092111385	Caudovirales	High-quality	Bacillus cereus	virulent	cluster_59791	subcluster_75458
NC_016565.1	18168	28.907970057243503		Complete	Staphylococcus aureus	virulent	cluster_64222	subcluster_80988
NC_016568.1	24645	37.338202475147085	Caudovirales	Medium-quality	Helicobacter pylori	temperate	cluster_167787	subcluster_211347
NC_016571.1	284757	43.45529697250639	Caudovirales	High-quality	Pseudomonas fluorescens	virulent	cluster_8054	subcluster_10010
NC_016570.1	157304	44.49855057722626	Caudovirales	High-quality	Escherichia coli	virulent	cluster_22529	subcluster_28223
NC_016569.1	46140	67.50325097529259	Caudovirales	High-quality	Nocardia brasiliensis	virulent	cluster_24197	subcluster_30313
NC_016656.1	45890	37.93201133144476	Caudovirales	High-quality	Synechococcus sp.	virulent	cluster_158423	subcluster_199476
NC_016657.1	47055	39.19668473063436	Caudovirales	High-quality	Prochlorococcus marinus str. MIT 9515	virulent	cluster_26041	subcluster_32752
NC_016658.1	47741	38.731907584675646	Caudovirales	High-quality	Prochlorococcus marinus str. NATL1A	virulent	cluster_63262	subcluster_79724
NC_016659.1	47536	39.8708347357792	Caudovirales	High-quality	Prochlorococcus sp.	virulent	cluster_229449	subcluster_288791
NC_016650.1	48072	62.66017640206357	Caudovirales	High-quality	Rhodococcus globerulus	virulent	cluster_64625	subcluster_81517
NC_016651.1	14270	68.3812193412754	Caudovirales	High-quality	Rhodococcus rhodochrous	virulent	cluster_138015	subcluster_173901
NC_016652.1	49330	65.40644638151227	Caudovirales	High-quality	Corynebacterium equi	temperate	cluster_280479	subcluster_352327
NC_016653.1	46586	58.57124457991672	Caudovirales	High-quality	Rhodococcus erythropolis	virulent	cluster_78909	subcluster_99254
NC_016654.1	39474	65.94973906875413	Caudovirales	High-quality	Corynebacterium equi	temperate	cluster_268441	subcluster_336940
NC_016655.1	51342	66.32386739901057	Caudovirales	High-quality	Corynebacterium equi	virulent	cluster_277726	subcluster_348928
NC_006940.2	40793	50.07967053170888	Caudovirales	High-quality	Salmonella enterica	virulent	cluster_273769	subcluster_343888
NC_016761.1	38684	50.16285802915934	Caudovirales	High-quality	Salmonella enterica	temperate	cluster_22530	subcluster_28224
NC_016762.1	49135	62.14714561921237	Caudovirales	High-quality	Pseudomonas aeruginosa	temperate	cluster_79123	subcluster_99514
NC_016764.1	40058	58.40531229716911	Caudovirales	Complete	Pseudomonas tolaasii	virulent	cluster_141561	subcluster_178253
NC_016765.1	54024	57.46705168073449	Caudovirales	High-quality	Pseudomonas aeruginosa	temperate	cluster_222386	subcluster_280163
NC_016766.1	69420	50.82829155862864	Caudovirales	High-quality	Synechococcus sp.	virulent	cluster_26037	subcluster_32747
NC_016767.1	60714	62.77958955100965	Caudovirales	High-quality	Erwinia pyrifoliae	temperate	cluster_26153	subcluster_32892
NC_016770.1	47159	38.74976144532327	Caudovirales	High-quality	Bacteroides fragilis	virulent	cluster_119455	subcluster_150462
NC_016763.1	43221	49.64484856898267	Caudovirales	High-quality	Salmonella enterica	virulent	cluster_17506	subcluster_21974
NC_017688.1	32414	34.11180354167952	Caudovirales	High-quality	Lactococcus lactis	virulent	cluster_187119	subcluster_236040
NC_017695.1	32582	34.5282671413664	Caudovirales	High-quality	Lactococcus lactis	virulent	cluster_172941	subcluster_218419
NC_017696.1	32384	34.686882411067195	Caudovirales	High-quality	Lactococcus lactis	virulent	cluster_156813	subcluster_197301
NC_017698.1	31772	34.64371144403878	Caudovirales	High-quality	Lactococcus lactis	virulent	cluster_156813	subcluster_197300
NC_017702.1	32023	34.76563719826375	Caudovirales	High-quality	Lactococcus lactis	virulent	cluster_39608	subcluster_49774
NC_017732.1	30505	32.65694148500246	Caudovirales	Complete	Enterococcus faecalis	temperate	cluster_276158	subcluster_346748
NC_017865.1	42966	62.270167108876784	Caudovirales	Complete	Pseudomonas aeruginosa	virulent	cluster_217423	subcluster_273874
NC_006882.2	45176	38.82371170533027	Caudovirales	Complete	Prochlorococcus	temperate	cluster_186873	subcluster_235706
NC_017864.1	42844	53.802165997572594	Caudovirales	High-quality	Pseudomonas aeruginosa	virulent	cluster_59794	subcluster_75461
NC_017968.1	43786	34.03599323984835	Caudovirales	High-quality	Staphylococcus aureus	temperate	cluster_59795	subcluster_75462
NC_017969.1	108853	38.94518295315701	Caudovirales	High-quality	Escherichia coli	virulent	cluster_177524	subcluster_224080
NC_017973.1	52474	62.40614399512139	Caudovirales	High-quality	Mycobacterium smegmatis	temperate	cluster_217478	subcluster_273931
NC_017978.1	33609	27.47775893361897	Caudovirales	High-quality	Clostridium perfringens	temperate	cluster_161277	subcluster_202988
NC_017983.1	43788	57.22572394263269	Caudovirales	High-quality	Salisaeta sp.	virulent	cluster_87312	subcluster_110183
NC_017984.1	46387	37.74333326147412	Caudovirales	High-quality	Acinetobacter baumannii	virulent	cluster_277684	subcluster_348853
NC_017972.1	280538	50.88330279676907	Caudovirales	High-quality	Pseudomonas putida	virulent	cluster_167788	subcluster_211348
NC_017974.1	149273	50.94759266578684	Caudovirales	High-quality	Cronobacter sakazakii	virulent	cluster_24198	subcluster_30314
NC_017975.1	167292	35.39499796762547	Caudovirales	Medium-quality	Halocynthia phage	virulent	cluster_15353	subcluster_19240
NC_017976.1	41164	41.684481585851714	Caudovirales	High-quality	Bacillus cereus	virulent	cluster_158424	subcluster_199477
NC_017980.1	18397	34.81002337337609	Caudovirales	Complete	Clostridium perfringens	virulent	cluster_222387	subcluster_280169
NC_017981.1	49981	52.401912726836194	Caudovirales	High-quality	Xanthomonas vesicatoria	virulent	cluster_63263	subcluster_79725
NC_017985.1	40128	47.32605661881978	Caudovirales	High-quality	Salmonella sp.	temperate	cluster_229450	subcluster_288792
NC_018083.1	17972	34.48697974627198	Caudovirales	High-quality	Clostridium perfringens	virulent	cluster_222387	subcluster_280167
NC_018084.1	18078	34.478371501272264	Caudovirales	Complete	Clostridium perfringens	virulent	cluster_222387	subcluster_280164
NC_018085.1	41992	35.22337588112021	Caudovirales	High-quality	Bacillus thuringiensis	temperate	cluster_26038	subcluster_32748
NC_018086.1	53996	40.44929254018817	Caudovirales	Complete	Enterococcus faecalis	virulent	cluster_269725	subcluster_338484
NC_018088.1	104936	36.61088663566364	Caudovirales	Complete	Colwellia	virulent	cluster_159213	subcluster_200456
NC_008721.2	36019	41.58083233848802	Caudovirales	High-quality	Streptococcus suis	temperate	cluster_27680	subcluster_34786
NC_015785.1	5514	39.7170837867247	Microviridae	High-quality	Microvirus CA82;	virulent	cluster_26154	subcluster_32893
NC_018264.1	41938	36.77094758929849	Caudovirales	Medium-quality	Thermoanaerobacterium saccharolyticum JW/SL-YS485	temperate	cluster_31208	subcluster_39193
NC_018285.1	40758	41.23852985916876	Caudovirales	High-quality	Streptococcus salivarius	temperate	cluster_110387	subcluster_139088
NC_018275.1	39783	47.651006711409394	Caudovirales	High-quality	Salmonella enterica	temperate	cluster_228697	subcluster_287860
NC_018277.1	42784	35.6348167539267	Caudovirales	High-quality	Staphylococcus pasteuri	temperate	cluster_217915	subcluster_274582
NC_018269.1	31766	46.60328653277089	Caudovirales	High-quality	Marinomonas sp.	virulent	cluster_129371	subcluster_162811
NC_018270.1	33594	43.91855688515807	Caudovirales	Complete	Weissella cibaria	virulent	cluster_110884	subcluster_139789
NC_018271.1	35700	35.535014005602235	Caudovirales	High-quality	Persicivirga sp.	virulent	cluster_156814	subcluster_197302
NC_018272.1	35652	35.87456524178167	Caudovirales	High-quality	Persicivirga sp.	virulent	cluster_151341	subcluster_190644
NC_018273.1	26201	36.403190717911535	Caudovirales	High-quality	Leuconostoc mesenteroides	virulent	cluster_171696	subcluster_216819
NC_018274.1	36847	64.19789942193394	Caudovirales	High-quality	Pseudomonas aeruginosa	virulent	cluster_262128	subcluster_328971
NC_018276.1	44988	41.85338312438873	Caudovirales	High-quality	Croceibacter atlanticus	virulent	cluster_48790	subcluster_61310
NC_018278.1	42832	54.60636906985431	Caudovirales	High-quality	Burkholderia cenocepacia	virulent	cluster_223359	subcluster_281287
NC_018279.1	49116	48.73768222167929	Caudovirales	High-quality	Salmonella enterica	temperate	cluster_39609	subcluster_49775
NC_018280.1	38889	46.10043971302939	Caudovirales	High-quality	Celeribacter sp.	virulent	cluster_277502	subcluster_348630
NC_018281.1	43581	34.72614212615589	Caudovirales	High-quality	Staphylococcus epidermidis	temperate	cluster_266981	subcluster_335063
NC_018282.1	61167	64.28302843036278	Caudovirales	High-quality	Pseudomonas aeruginosa	temperate	cluster_150331	subcluster_189458
NC_018283.1	58065	61.314044605183845	Caudovirales	High-quality	Burkholderia cenocepacia	temperate	cluster_25768	subcluster_32399
NC_018284.1	42123	34.755359304892814	Caudovirales	High-quality	Staphylococcus epidermidis	temperate	cluster_172942	subcluster_218420
NC_018452.1	61847	66.21178068459263	Caudovirales	High-quality	Burkholderia cepacia	temperate	cluster_113221	subcluster_142774
NC_018454.1	39974	53.54230249662281	Caudovirales	Medium-quality	Cronobacter sakazakii ES15	temperate	cluster_233880	subcluster_294314
NC_017971.2	46271	53.20178945775972	Caudovirales	High-quality	Pseudomonas putida	virulent	cluster_186874	subcluster_235707
NC_018831.1	67170	36.45675152597886	Caudovirales	High-quality	Listeria sp.	virulent	cluster_228698	subcluster_287861
NC_018832.1	58104	49.499173895084674	Caudovirales	High-quality	Providencia stuartii	virulent	cluster_27681	subcluster_34787
NC_018834.1	29214	54.12131169986992	Caudovirales	High-quality	Propionibacterium acnes	virulent	cluster_119458	subcluster_150466
NC_018835.1	77448	42.04885858898874	Caudovirales	High-quality	Escherichia coli	virulent	cluster_24199	subcluster_30315
NC_018836.1	50255	67.83404636354592	Caudovirales	High-quality	Streptomyces coelicolor	virulent	cluster_158425	subcluster_199478
NC_018837.1	122024	40.61414148036452	Caudovirales	Complete	Pectobacterium carotovorum	virulent	cluster_174559	subcluster_220315
NC_018838.1	29505	53.83155397390272	Caudovirales	High-quality	Propionibacterium acnes	virulent	cluster_253330	subcluster_318186
NC_018839.1	29729	54.08187291869891	Caudovirales	High-quality	Propionibacterium acnes	virulent	cluster_186878	subcluster_235714
NC_018840.1	29612	54.0692962312576	Caudovirales	High-quality	Propionibacterium acnes	virulent	cluster_277718	subcluster_348917
NC_018841.1	29574	54.13538919321025	Caudovirales	High-quality	Propionibacterium acnes	virulent	cluster_78901	subcluster_99235
NC_018842.1	29348	54.36486302303394	Caudovirales	High-quality	Propionibacterium acnes	virulent	cluster_119458	subcluster_150465
NC_018843.1	103299	51.10504457932797	Caudovirales	High-quality	Salmonella enterica	virulent	cluster_63264	subcluster_79726
NC_018845.1	29371	53.981818800858	Caudovirales	High-quality	Propionibacterium acnes	virulent	cluster_177111	subcluster_223550
NC_018846.1	60894	50.22990770847703	Caudovirales	High-quality	Escherichia coli	temperate	cluster_229451	subcluster_288793
NC_018847.1	29516	54.00460767041605	Caudovirales	High-quality	Propionibacterium acnes	virulent	cluster_10731	subcluster_13324
NC_018848.1	37612	72.69222588535573	Caudovirales	High-quality	Streptomyces venezuelae	temperate	cluster_64626	subcluster_81518
NC_018849.1	29202	54.1743716183823	Caudovirales	High-quality	Propionibacterium acnes	virulent	cluster_79126	subcluster_99517
NC_018851.1	29516	53.9978316845101	Caudovirales	High-quality	Propionibacterium acnes	virulent	cluster_10731	subcluster_13324
NC_018852.1	29506	53.76194672270047	Caudovirales	High-quality	Propionibacterium acnes	virulent	cluster_223361	subcluster_281289
NC_018853.1	40474	64.64891041162227	Caudovirales	High-quality	Streptomyces avermitilis	virulent	cluster_277531	subcluster_348674
NC_018854.1	69855	42.72994059122468	Caudovirales	High-quality	Escherichia coli	virulent	cluster_273770	subcluster_343889
NC_018855.1	169158	37.587935539554735	Caudovirales	High-quality	Escherichia coli	virulent	cluster_223460	subcluster_281409
NC_018856.1	153962	38.14447720866188	Caudovirales	High-quality	Bacillus cereus	virulent	cluster_250822	subcluster_315185
NC_018857.1	158305	38.75114494172641	Caudovirales	High-quality	Bacillus cereus	virulent	cluster_141562	subcluster_178254
NC_018859.1	77315	42.41997025156826	Caudovirales	High-quality	Escherichia coli	virulent	cluster_222388	subcluster_280170
NC_018860.1	156176	39.85887716422498	Caudovirales	High-quality	Bacillus cereus	virulent	cluster_187118	subcluster_236039
NC_018861.1	133572	26.126733147665675	Caudovirales	High-quality	Campylobacter jejuni	virulent	cluster_26155	subcluster_32894
NC_018862.1	4472	58.63148479427549	Microviridae	High-quality	Tramea lacerata	virulent	cluster_22533	subcluster_28228
NC_018863.1	162596	37.71002976702994	Caudovirales	High-quality	Bacillus cereus	virulent	cluster_262127	subcluster_328970
NC_019398.1	178193	44.52251210765855	Caudovirales	High-quality	Cronobacter sakazakii	virulent	cluster_174557	subcluster_220313
NC_019399.1	167396	35.237401132643555	Caudovirales	High-quality	Escherichia coli	virulent	cluster_110390	subcluster_139091
NC_019400.1	147940	46.29782344193592	Caudovirales	High-quality	Cronobacter sakazakii	virulent	cluster_161276	subcluster_202987
NC_019401.1	358663	35.551199872861154	Caudovirales	High-quality	Cronobacter sakazakii	virulent	cluster_159212	subcluster_200455
NC_019402.1	76631	44.22100716420248	Caudovirales	Medium-quality	Cronobacter sakazakii	virulent	cluster_269724	subcluster_338483
NC_019403.1	43731	45.28137934188562	Caudovirales	High-quality	Escherichia coli	virulent	cluster_154640	subcluster_194564
NC_019404.1	46054	43.51196421592044	Caudovirales	High-quality	Escherichia coli	virulent	cluster_119456	subcluster_150463
NC_019405.1	215710	66.15270502062955	Caudovirales	Complete	Caulobacter crescentus	virulent	cluster_87313	subcluster_110185
NC_019406.1	279967	62.17268463783232	Caudovirales	High-quality	Caulobacter crescentus	virulent	cluster_151342	subcluster_190645
NC_019407.1	218929	66.14975631369074	Caudovirales	Complete	Caulobacter crescentus	virulent	cluster_48791	subcluster_61311
NC_019408.1	223720	66.10495261934561	Caudovirales	Complete	Caulobacter crescentus	virulent	cluster_39610	subcluster_49776
NC_019410.1	221828	66.20670068701877	Caudovirales	Complete	Caulobacter crescentus	virulent	cluster_161279	subcluster_202990
NC_019411.1	219216	66.0731880884607	Caudovirales	Complete	Caulobacter crescentus	virulent	cluster_277503	subcluster_348631
NC_019414.1	51071	66.96168079732138	Caudovirales	High-quality	Streptomyces coelicolor	virulent	cluster_44311	subcluster_55583
NC_019416.1	38513	53.652013605795446	Caudovirales	High-quality	Stenotrophomonas maltophilia	virulent	cluster_266982	subcluster_335064
NC_019417.1	59203	56.524162626893904	Caudovirales	Medium-quality	Salmonella sp.	virulent	cluster_37896	subcluster_47740
NC_019418.1	37282	39.4184861327182	Caudovirales	High-quality	Streptococcus suis	temperate	cluster_150332	subcluster_189459
NC_019420.1	41549	48.27553009699391	Caudovirales	High-quality	Edwardsiella tarda	virulent	cluster_25769	subcluster_32400
NC_019421.1	48396	29.552029093313497	Caudovirales	High-quality	Clostridium difficile	temperate	cluster_277508	subcluster_348642
NC_019422.1	31674	29.9709540948412	Caudovirales	High-quality	Clostridium difficile	temperate	cluster_72924	subcluster_91991
NC_019423.1	72570	43.13903817004272	Caudovirales	High-quality	Escherichia coli	virulent	cluster_172943	subcluster_218421
NC_017674.1	66275	55.62127499056959	Caudovirales	High-quality	Pseudomonas aeruginosa	virulent	cluster_18012	subcluster_22664
NC_019442.1	60523	50.29658146489764	Caudovirales	High-quality	Escherichia coli	temperate	cluster_233881	subcluster_294315
NC_019443.1	172879	39.762492841814215	Caudovirales	High-quality	Synechococcus	virulent	cluster_233192	subcluster_293515
NC_019444.1	176043	39.11885164420056	Caudovirales	High-quality	Synechococcus	virulent	cluster_159230	subcluster_200475
NC_019445.1	44784	47.05251875669882	Caudovirales	High-quality	Escherichia coli	temperate	cluster_254359	subcluster_319455
NC_019446.1	41148	48.19432293185574	Caudovirales	High-quality	Brucella abortus	virulent	cluster_78863	subcluster_99185
NC_019447.1	38253	48.18184194703684	Caudovirales	High-quality	Brucella melitensis	virulent	cluster_110389	subcluster_139090
NC_019448.1	139806	30.228316381271192	Caudovirales	High-quality	Staphylococcus aureus	virulent	cluster_22531	subcluster_28226
NC_019449.1	31841	42.018152696209285	Caudovirales	High-quality	Lactobacillus delbrueckii	virulent	cluster_223358	subcluster_281286
NC_019450.1	93017	49.2608877947042	Caudovirales	High-quality	Pseudomonas aeruginosa	virulent	cluster_68531	subcluster_86654
NC_019451.1	66116	55.54933752798112	Caudovirales	High-quality	Pseudomonas aeruginosa	virulent	cluster_129370	subcluster_162809
NC_019452.1	156628	44.53290599381975	Caudovirales	High-quality	Escherichia coli	virulent	cluster_10727	subcluster_13316
NC_019453.1	3762	50.53163211057948	Riboviria	High-quality	Caulobacter crescentus	virulent	cluster_87307	subcluster_110178
NC_019454.1	44546	53.99137969739146	Caudovirales	High-quality	Pantoea agglomerans	virulent	cluster_262125	subcluster_328967
NC_019455.1	37151	41.87235875211972	Caudovirales	High-quality	Haemophilus parasuis	temperate	cluster_186875	subcluster_235708
NC_019456.1	49433	44.24574676835312	Caudovirales	Medium-quality	Lactobacillus delbrueckii	temperate	cluster_223353	subcluster_281281
NC_019457.1	44492	45.414906050525936	Caudovirales	High-quality	Vibrio cholerae	virulent	cluster_63275	subcluster_79739
NC_019485.1	59080	36.875423155044	Caudovirales	Medium-quality	Enterobacter cloacae	virulent	cluster_72920	subcluster_91986
NC_019486.1	42606	45.00539830070882	Caudovirales	High-quality	Lactobacillus sp.	temperate	cluster_269721	subcluster_338476
NC_019487.1	143986	40.487269595655135	Caudovirales	High-quality	Bacillus subtilis	virulent	cluster_177526	subcluster_224082
NC_019488.1	34117	51.021484890230674	Caudovirales	High-quality	Salmonella enterica	temperate	cluster_136624	subcluster_172016
NC_019489.1	41726	40.60537794181086	Caudovirales	High-quality	Lactobacillus sp.	temperate	cluster_174555	subcluster_220310
NC_019490.1	49329	34.74021366741673	Caudovirales	High-quality	Riemerella anatipestifer	virulent	cluster_187116	subcluster_236036
NC_019496.1	39188	30.26181484127794	Caudovirales	High-quality	Clostridium perfringens	temperate	cluster_24200	subcluster_30316
NC_019500.1	168066	39.49281829757357	Caudovirales	High-quality	Escherichia coli	virulent	cluster_158426	subcluster_199479
NC_019501.1	39646	47.49533370327397	Caudovirales	High-quality	Escherichia coli	temperate	cluster_67565	subcluster_85098
NC_019502.1	44401	34.864079637846	Caudovirales	High-quality	Bacillus thuringiensis	temperate	cluster_63265	subcluster_79727
NC_019503.1	166499	35.67468873686929	Caudovirales	High-quality	Escherichia coli	virulent	cluster_229452	subcluster_288794
NC_019504.1	56621	44.22917292170749	Caudovirales	Complete	Erwinia amylovora	virulent	cluster_217912	subcluster_274579
NC_019505.1	166452	35.398793646216326	Caudovirales	High-quality	Escherichia coli	virulent	cluster_187117	subcluster_236037
NC_019506.1	38329	30.36343238800908	Caudovirales	High-quality	Clostridium perfringens	temperate	cluster_17504	subcluster_21972
NC_019507.1	182833	27.1510066563476	Caudovirales	High-quality	Campylobacter sp.	temperate	cluster_64627	subcluster_81519
NC_019508.1	38309	30.52807434284372	Caudovirales	High-quality	Clostridium perfringens	temperate	cluster_154637	subcluster_194560
NC_019509.1	49116	50.09161983874908	Caudovirales	High-quality	Cronobacter sakazakii	virulent	cluster_64221	subcluster_80987
NC_019510.1	39282	51.93727406954839	Caudovirales	Complete	Erwinia amylovora	virulent	cluster_217475	subcluster_273928
NC_019511.1	136326	30.03755703240761	Caudovirales	High-quality	Staphylococcus aureus	virulent	cluster_273771	subcluster_343890
NC_019512.1	26836	35.51572514532717	Caudovirales	High-quality	Helicobacter pylori	temperate	cluster_223461	subcluster_281410
NC_019513.1	45552	33.41455918510713	Caudovirales	High-quality	Staphylococcus aureus	temperate	cluster_141563	subcluster_178255
NC_019514.1	74669	52.08989004807886	Caudovirales	Complete	Erwinia amylovora	virulent	cluster_222389	subcluster_280171
