Phage_ID	Length	GC_content	Taxonomy	Completeness	Host	Lifestyle	Cluster	Subcluster	Phage_source
biochar_569	44516	58.29589361128584	Caudoviricetes	Medium-quality	Brucella suis	virulent	cluster_116524	subcluster_140975	STV
biochar_570	44482	67.86790162312846	Caudoviricetes	Medium-quality	Enterobacter cloacae	temperate	cluster_70242	subcluster_85244	STV
biochar_571	44466	52.29388746457968	Caudoviricetes	Complete	Neisseria lactamica	temperate	cluster_378482	subcluster_457200	STV
biochar_572	44436	65.67872895850212	Caudoviricetes	Complete	Enterobacter cloacae	virulent	cluster_481385	subcluster_579472	STV
biochar_573	44436	65.68097938608337	Caudoviricetes	Complete	Enterobacter cloacae	temperate	cluster_481385	subcluster_579472	STV
biochar_574	44425	68.58750703432752	Caudoviricetes	Medium-quality	Streptomyces mirabilis	virulent	cluster_530820	subcluster_639257	STV
biochar_575	44373	67.1061230928718	Caudoviricetes	High-quality	Mycobacteroides immunogenum	virulent	cluster_436234	subcluster_526249	STV
biochar_576	44357	56.32031021033884	Caudoviricetes	Medium-quality	Mycobacterium tuberculosis	virulent	cluster_488231	subcluster_587687	STV
biochar_577	44301	53.9604072142841	Caudoviricetes	Medium-quality	Pseudomonas syringae	virulent	cluster_96390	subcluster_116587	STV
biochar_578	44297	43.73885364697384	Caudoviricetes	Complete	Lawsonia intracellularis	temperate	cluster_295577	subcluster_356984	STV
biochar_579	44297	65.3430254870533	Caudoviricetes	Medium-quality	Burkholderia ubonensis	temperate	cluster_467906	subcluster_563353	STV
biochar_580	44289	36.3340784393416	Caudoviricetes	Medium-quality	Elizabethkingia anophelis	virulent	cluster_460655	subcluster_554881	STV
biochar_581	44210	67.55711377516398	Caudoviricetes	Medium-quality	Lawsonia intracellularis	virulent	cluster_519875	subcluster_626014	STV
biochar_582	44204	61.59171115736133	Caudoviricetes	Complete	Burkholderia vietnamiensis	temperate	cluster_151333	subcluster_182566	STV
biochar_583	44196	51.64268259571002	Caudoviricetes	Complete	Vibrio cholerae	virulent	cluster_47943	subcluster_58595	STV
biochar_584	44176	66.81003259688518	Caudoviricetes	Medium-quality	Gordonia terrae	temperate	cluster_164691	subcluster_198329	STV
biochar_585	44122	43.75141652690268	Caudoviricetes	Complete	Lawsonia intracellularis	temperate	cluster_218031	subcluster_263118	STV
biochar_586	44115	65.29751785107106	Caudoviricetes	High-quality	Streptomyces venezuelae	virulent	cluster_488232	subcluster_587690	STV
biochar_587	44104	59.84944676219845	Caudoviricetes	Complete	Streptomyces griseus	virulent	cluster_376377	subcluster_454524	STV
biochar_589	44079	62.2949703940652	Caudoviricetes	Medium-quality	Pseudomonas syringae	virulent	cluster_10544	subcluster_12799	STV
biochar_590	44032	36.53706395348838	Caudoviricetes	Complete	Lawsonia intracellularis	virulent	cluster_316388	subcluster_382277	STV
biochar_591	44032	36.5234375	Caudoviricetes	Complete	Lawsonia intracellularis	virulent	cluster_141105	subcluster_170105	STV
biochar_592	44032	36.53706395348838	Caudoviricetes	Complete	Lawsonia intracellularis	virulent	cluster_316388	subcluster_382276	STV
biochar_593	44021	58.08364189818496	Caudoviricetes	Medium-quality	Salmonella enterica	virulent	cluster_500613	subcluster_602443	STV
biochar_594	44017	40.68882477224708	Caudoviricetes	High-quality	Macrococcus caseolyticus	virulent	cluster_274593	subcluster_331413	STV
biochar_595	43990	67.16071834507844	Caudoviricetes	Medium-quality	Burkholderia gladioli	virulent	cluster_450483	subcluster_543003	STV
biochar_596	43959	53.47710366477855	Caudoviricetes	Low-quality	Pseudomonas putida	virulent	cluster_29581	subcluster_35934	STV
biochar_597	43951	66.67425087028737	Caudoviricetes	Medium-quality	Mycobacterium tuberculosis	temperate	cluster_378476	subcluster_457192	STV
biochar_599	43917	42.46191679759546	Caudoviricetes	Complete	Clostridium botulinum	virulent	cluster_263900	subcluster_318629	STV
biochar_600	43895	54.07449595625925	Caudoviricetes	Complete	Enterobacter cloacae	temperate	cluster_491589	subcluster_591741	STV
biochar_601	43873	65.52549403961434	Caudoviricetes	High-quality	Mycobacterium tuberculosis	virulent	cluster_243295	subcluster_294234	STV
biochar_602	43859	54.80289108278803	Caudoviricetes	Complete	Salmonella enterica	virulent	cluster_33574	subcluster_40817	STV
biochar_603	43812	53.94412489728842	Caudoviricetes	Low-quality	Klebsiella pneumoniae	virulent	cluster_409077	subcluster_493989	STV
biochar_606	43780	48.32571950662403	Caudoviricetes	Medium-quality	Gordonia rubripertincta	virulent	cluster_116525	subcluster_140976	STV
biochar_607	43763	40.774169960925896	Caudoviricetes	Complete	Lawsonia intracellularis	virulent	cluster_213779	subcluster_257749	STV
biochar_608	43753	51.13249377185565	Caudoviricetes	Low-quality	Aeromonas hydrophila	virulent	cluster_128134	subcluster_154486	STV
biochar_609	43749	42.81469290726645	Caudoviricetes	Complete	Haemophilus influenzae	virulent	cluster_481386	subcluster_579473	STV
biochar_610	43706	47.25895758019494	Caudoviricetes	Low-quality	Enterobacter cloacae	virulent	cluster_530821	subcluster_639258	STV
biochar_611	43706	50.51022742872832	Caudoviricetes	Medium-quality	Gordonia rubripertincta	virulent	cluster_436235	subcluster_526250	STV
biochar_612	43682	64.53688017947896	Caudoviricetes	Complete	Mycobacterium tuberculosis	virulent	cluster_96391	subcluster_116588	STV
biochar_613	43670	65.30112205175178	Caudoviricetes	Complete	Streptomyces venezuelae	virulent	cluster_488232	subcluster_587688	STV
biochar_615	43652	64.52625309264181	Caudoviricetes	High-quality	Mycobacterium tuberculosis	virulent	cluster_96391	subcluster_116588	STV
biochar_616	43651	53.02971295044787	Caudoviricetes	High-quality	Pseudomonas aeruginosa	virulent	cluster_295578	subcluster_356985	STV
biochar_617	43641	42.77857977589881	Caudoviricetes	High-quality	Bacteroides dorei	virulent	cluster_150325	subcluster_181379	STV
biochar_618	43637	63.189495153195686	Caudoviricetes	Low-quality	Klebsiella pneumoniae	virulent	cluster_460656	subcluster_554882	STV
biochar_619	43610	63.47168080715432	Caudoviricetes	Low-quality	Sinorhizobium meliloti	temperate	cluster_519876	subcluster_626015	STV
biochar_621	43574	61.31638132831505	Caudoviricetes	Medium-quality	Sinorhizobium medicae	virulent	cluster_151334	subcluster_182567	STV
biochar_622	43535	57.93958883656828	Caudoviricetes	Complete	Sinorhizobium meliloti	temperate	cluster_47944	subcluster_58596	STV
biochar_623	43527	58.74514669055988	Caudoviricetes	Low-quality	Mycobacterium tuberculosis	virulent	cluster_164692	subcluster_198330	STV
biochar_624	43521	67.26637715126031	Caudoviricetes	Complete	Enterobacter cloacae	temperate	cluster_218032	subcluster_263119	STV
biochar_625	43482	64.9763120371648	Caudoviricetes	High-quality	Mycobacteroides abscessus	temperate	cluster_427580	subcluster_516059	STV
biochar_626	43421	64.95474539969139	Caudoviricetes	Complete	Mycobacteroides abscessus	temperate	cluster_376378	subcluster_454525	STV
biochar_627	43419	49.89520716736913	Caudoviricetes	Complete	Escherichia coli	virulent	cluster_10545	subcluster_12800	STV
biochar_628	43416	31.820066334991708	Caudoviricetes	Complete	Cellulophaga baltica	temperate	cluster_126453	subcluster_152524	STV
biochar_629	43407	70.9954615614993	Caudoviricetes	High-quality	Salinispora arenicola	temperate	cluster_141106	subcluster_170106	STV
biochar_630	43396	55.27467969398101	Caudoviricetes	Complete	Salmonella enterica	virulent	cluster_316389	subcluster_382278	STV
biochar_632	43382	64.92785026047669	Caudoviricetes	Complete	Mycobacteroides abscessus	temperate	cluster_427580	subcluster_516062	STV
biochar_634	43378	38.96214671031398	Caudoviricetes	Complete	Haemophilus influenzae	virulent	cluster_274594	subcluster_331414	STV
biochar_635	43334	34.69562006738358	Caudoviricetes	Complete	Lawsonia intracellularis	virulent	cluster_450484	subcluster_543004	STV
biochar_636	43334	34.75792680112614	Caudoviricetes	Complete	Lawsonia intracellularis	virulent	cluster_450484	subcluster_543005	STV
biochar_637	43311	64.95116713998753	Caudoviricetes	High-quality	Pseudomonas syringae	temperate	cluster_427580	subcluster_516059	STV
biochar_638	43305	54.79505830735481	Caudoviricetes	Complete	Salmonella enterica	virulent	cluster_378477	subcluster_457193	STV
biochar_639	43304	64.8923886938851	Caudoviricetes	Complete	Mycobacteroides abscessus	temperate	cluster_427580	subcluster_516059	STV
biochar_640	43304	64.88084241640495	Caudoviricetes	Complete	Pseudomonas syringae	temperate	cluster_427580	subcluster_516060	STV
biochar_641	43304	64.89007943838907	Caudoviricetes	Medium-quality	Pseudomonas syringae	temperate	cluster_491590	subcluster_591742	STV
biochar_642	43304	64.87391464991687	Caudoviricetes	Complete	Mycobacteroides abscessus	temperate	cluster_427580	subcluster_516061	STV
biochar_643	43304	64.89007943838907	Caudoviricetes	Complete	Pseudomonas syringae	temperate	cluster_33575	subcluster_40818	STV
biochar_644	43295	54.75690033491165	Caudoviricetes	Complete	Salmonella enterica	virulent	cluster_409078	subcluster_493990	STV
biochar_645	43271	41.182316100852766	Caudoviricetes	Complete	Blautia obeum	temperate	cluster_116526	subcluster_140977	STV
biochar_646	43265	54.43430024269039	Caudoviricetes	Medium-quality	Pseudomonas aeruginosa	virulent	cluster_213780	subcluster_257750	STV
biochar_647	43262	70.32499653275391	Caudoviricetes	Medium-quality	Mycobacterium smegmatis	temperate	cluster_128135	subcluster_154487	STV
biochar_649	43231	66.62348777497628	Caudoviricetes	Complete	Mycobacterium tuberculosis	temperate	cluster_481387	subcluster_579474	STV
biochar_650	43185	69.31341901123075	Caudoviricetes	High-quality	Rhodobacter sphaeroides	temperate	cluster_530822	subcluster_639259	STV
biochar_651	43133	59.36521920571256	Caudoviricetes	Complete	Mycobacterium tuberculosis	virulent	cluster_436236	subcluster_526251	STV
biochar_652	43122	63.00728166597097	Caudoviricetes	Complete	Mycobacterium smegmatis	temperate	cluster_488233	subcluster_587691	STV
biochar_653	43122	63.00496266406939	Caudoviricetes	Complete	Mycobacterium smegmatis	temperate	cluster_96392	subcluster_116589	STV
biochar_654	43122	63.01655767357729	Caudoviricetes	Complete	Microbacterium foliorum	temperate	cluster_488233	subcluster_587693	STV
biochar_655	43122	63.03279068688836	Caudoviricetes	Complete	Pseudomonas syringae	temperate	cluster_150326	subcluster_181380	STV
biochar_656	43122	63.02351467928203	Caudoviricetes	Medium-quality	Microbacterium foliorum	temperate	cluster_488233	subcluster_587694	STV
biochar_657	43119	62.93745216725806	Caudoviricetes	Complete	Enterobacter cloacae	temperate	cluster_519877	subcluster_626016	STV
biochar_658	43090	69.88860524483638	Caudoviricetes	Medium-quality	Mycobacteroides abscessus	temperate	cluster_151335	subcluster_182568	STV
biochar_659	43082	61.32491527784225	Caudoviricetes	Medium-quality	Pseudomonas fluorescens	virulent	cluster_150328	subcluster_181385	STV
biochar_660	43072	58.25594353640417	Caudoviricetes	Medium-quality	Enterobacter cloacae	virulent	cluster_164693	subcluster_198331	STV
biochar_661	43067	64.70847748856433	Caudoviricetes	Medium-quality	Burkholderia ubonensis	virulent	cluster_218033	subcluster_263120	STV
biochar_662	43016	61.10052073647015	Caudoviricetes	Low-quality	Pseudomonas syringae	temperate	cluster_427581	subcluster_516063	STV
biochar_663	42999	69.70859787436918	Caudoviricetes	Low-quality	Bordetella bronchiseptica	temperate	cluster_376379	subcluster_454526	STV
biochar_664	42988	58.24183493067833	Caudoviricetes	Complete	Pseudomonas syringae	temperate	cluster_316390	subcluster_382280	STV
biochar_665	42988	58.211593933190656	Caudoviricetes	Complete	Pseudomonas syringae	temperate	cluster_126454	subcluster_152525	STV
biochar_666	42988	58.23950870010235	Caudoviricetes	Complete	Pseudomonas syringae	temperate	cluster_141107	subcluster_170107	STV
biochar_667	42988	58.25579231413418	Caudoviricetes	Complete	Pseudomonas syringae	temperate	cluster_316390	subcluster_382279	STV
biochar_668	42988	58.218572624918586	Caudoviricetes	Complete	Pseudomonas syringae	temperate	cluster_500614	subcluster_602444	STV
biochar_669	42985	63.236012562521815	Caudoviricetes	Medium-quality	Microbacterium paraoxydans	virulent	cluster_274595	subcluster_331415	STV
biochar_670	42967	66.96534549770755	Caudoviricetes	Medium-quality	Burkholderia vietnamiensis	temperate	cluster_450485	subcluster_543006	STV
biochar_671	42960	56.0707635009311	Caudoviricetes	Medium-quality	Sinorhizobium meliloti	temperate	cluster_29582	subcluster_35935	STV
biochar_672	42948	68.41529291235912	Caudoviricetes	Medium-quality	Pseudomonas aeruginosa	virulent	cluster_378478	subcluster_457194	STV
biochar_673	42942	63.01522984490708	Caudoviricetes	High-quality	Pseudomonas syringae	temperate	cluster_488233	subcluster_587692	STV
biochar_675	42886	65.84899501002658	Caudoviricetes	High-quality	Pseudomonas aeruginosa	temperate	cluster_491591	subcluster_591743	STV
biochar_676	42879	56.40523333100119	Caudoviricetes	High-quality	Bifidobacterium adolescentis	virulent	cluster_488234	subcluster_587695	STV
biochar_677	42877	60.673554586374976	Caudoviricetes	High-quality	Klebsiella pneumoniae	temperate	cluster_243296	subcluster_294235	STV
biochar_678	42862	51.829126032383	Caudoviricetes	Medium-quality	Pseudomonas aeruginosa	virulent	cluster_33576	subcluster_40819	STV
biochar_679	42860	57.519832011199256	Caudoviricetes	Complete	Sinorhizobium meliloti	virulent	cluster_409079	subcluster_493991	STV
biochar_680	42855	57.69455139423639	Caudoviricetes	Complete	Pseudomonas syringae	temperate	cluster_116527	subcluster_140978	STV
biochar_682	42827	49.98715763420272	Caudoviricetes	Low-quality	Streptomyces lividans	virulent	cluster_213781	subcluster_257751	STV
biochar_684	42774	62.11717398419601	Caudoviricetes	Medium-quality	Pseudomonas putida	virulent	cluster_128136	subcluster_154488	STV
biochar_685	42766	61.778047982041805	Caudoviricetes	High-quality	Sinorhizobium medicae	temperate	cluster_481388	subcluster_579475	STV
biochar_687	42665	63.36341263330599	Caudoviricetes	High-quality	Mycobacterium tuberculosis	temperate	cluster_530823	subcluster_639260	STV
biochar_688	42663	68.39650282446148	Caudoviricetes	Complete	Burkholderia ubonensis	temperate	cluster_436237	subcluster_526252	STV
biochar_690	42637	55.97485751811807	Caudoviricetes	High-quality	Sinorhizobium medicae	virulent	cluster_488234	subcluster_587695	STV
biochar_691	42610	65.05045763905186	Caudoviricetes	Complete	Pseudomonas putida	virulent	cluster_96393	subcluster_116590	STV
biochar_692	42602	71.82761372705507	Caudoviricetes	Complete	Mycobacterium colombiense	temperate	cluster_164694	subcluster_198333	STV
biochar_693	42602	71.81587718886438	Caudoviricetes	Complete	Mycobacterium colombiense	temperate	cluster_150327	subcluster_181383	STV
biochar_694	42602	71.83465564996948	Caudoviricetes	Complete	Mycobacterium colombiense	temperate	cluster_150327	subcluster_181381	STV
biochar_695	42602	71.82057180414066	Caudoviricetes	Complete	Mycobacterium colombiense	temperate	cluster_150327	subcluster_181382	STV
biochar_696	42577	65.27702750311201	Caudoviricetes	Medium-quality	Burkholderia cepacia	temperate	cluster_519878	subcluster_626017	STV
biochar_697	42566	69.78809378377109	Caudoviricetes	High-quality	Burkholderia ubonensis	temperate	cluster_164701	subcluster_198345	STV
biochar_698	42497	63.36682589359249	Caudoviricetes	Complete	Mycobacterium tuberculosis	temperate	cluster_151336	subcluster_182569	STV
biochar_699	42485	71.82770389549252	Caudoviricetes	High-quality	Mycobacterium colombiense	temperate	cluster_164694	subcluster_198334	STV
biochar_700	42485	71.83005766741204	Caudoviricetes	High-quality	Mycobacterium colombiense	temperate	cluster_164694	subcluster_198332	STV
biochar_701	42479	65.29814731985216	Caudoviricetes	Complete	Mycolicibacterium fortuitum	temperate	cluster_218034	subcluster_263121	STV
biochar_702	42473	71.83151649283074	Caudoviricetes	High-quality	Mycobacterium colombiense	temperate	cluster_150327	subcluster_181383	STV
biochar_703	42427	36.35185141537229	Caudoviricetes	Medium-quality	Enterobacter cloacae	temperate	cluster_376380	subcluster_454527	STV
biochar_704	42415	36.312625250501	Caudoviricetes	Medium-quality	Acinetobacter pittii	temperate	cluster_29583	subcluster_35937	STV
biochar_705	42381	42.34444680399236	Caudoviricetes	Medium-quality	Vibrio parahaemolyticus	virulent	cluster_126455	subcluster_152526	STV
biochar_706	42294	39.65337872984348	Caudoviricetes	Complete	Lactiplantibacillus plantarum	virulent	cluster_141108	subcluster_170108	STV
biochar_707	42261	63.105463666264406	Caudoviricetes	High-quality	Salmonella enterica	virulent	cluster_316391	subcluster_382281	STV
biochar_708	42250	60.17988165680473	Caudoviricetes	Medium-quality	Pseudomonas syringae	temperate	cluster_500615	subcluster_602445	STV
biochar_709	42216	61.07873791927232	Caudoviricetes	High-quality	Burkholderia vietnamiensis	temperate	cluster_274596	subcluster_331416	STV
biochar_711	42180	68.41631104789	Caudoviricetes	Medium-quality	Burkholderia cenocepacia	temperate	cluster_450486	subcluster_543007	STV
biochar_712	42146	36.27390499691548	Caudoviricetes	Medium-quality	Enterobacter cloacae	temperate	cluster_29583	subcluster_35936	STV
biochar_713	42136	62.85836339472185	Caudoviricetes	Medium-quality	Burkholderia pseudomallei	temperate	cluster_378479	subcluster_457195	STV
biochar_714	42070	40.2757309246494	Caudoviricetes	Complete	Aeromonas salmonicida	virulent	cluster_263901	subcluster_318630	STV
biochar_715	42056	62.36446642571809	Caudoviricetes	Medium-quality	Mycobacterium tuberculosis	virulent	cluster_491592	subcluster_591744	STV
biochar_716	42046	51.43414355705656	Caudoviricetes	Medium-quality	Streptomyces azureus	virulent	cluster_243297	subcluster_294236	STV
biochar_717	42042	51.046572475143904	Caudoviricetes	Complete	Salmonella enterica	virulent	cluster_409080	subcluster_493993	STV
biochar_718	42042	51.03230103230103	Caudoviricetes	Complete	Salmonella enterica	virulent	cluster_409080	subcluster_493992	STV
biochar_719	42023	69.54286938105324	Caudoviricetes	High-quality	Microbacterium paraoxydans	temperate	cluster_164701	subcluster_198345	STV
biochar_721	41996	68.26602533574626	Caudoviricetes	Medium-quality	Gordonia terrae	temperate	cluster_213782	subcluster_257753	STV
biochar_722	41976	44.93520106727654	Caudoviricetes	Low-quality	Lawsonia intracellularis	virulent	cluster_128137	subcluster_154489	STV
biochar_723	41971	59.36718210192752	Caudoviricetes	High-quality	Achromobacter xylosoxidans	temperate	cluster_481389	subcluster_579476	STV
biochar_724	41970	66.05194186323564	Caudoviricetes	Medium-quality	Gordonia terrae	temperate	cluster_530824	subcluster_639261	STV
biochar_725	41967	66.14482807920508	Caudoviricetes	Complete	Clostridium phoceensis	virulent	cluster_436238	subcluster_526253	STV
biochar_726	41923	69.37480619230494	Caudoviricetes	Low-quality	Salmonella enterica	virulent	cluster_488235	subcluster_587696	STV
biochar_727	41919	45.98630692526062	Caudoviricetes	Low-quality	Pseudomonas aeruginosa	virulent	cluster_96394	subcluster_116591	STV
biochar_728	41904	49.23396334478809	Caudoviricetes	Medium-quality	Streptomyces scabiei	virulent	cluster_295579	subcluster_356986	STV
biochar_730	41879	60.95895317462213	Caudoviricetes	Medium-quality	Pseudomonas putida	virulent	cluster_150328	subcluster_181384	STV
biochar_731	41845	45.02330027482376	Caudoviricetes	Complete	Mycobacterium tuberculosis	virulent	cluster_460657	subcluster_554883	STV
biochar_732	41840	56.44598470363289	Caudoviricetes	High-quality	Pseudomonas syringae	virulent	cluster_519879	subcluster_626018	STV
biochar_733	41820	63.646580583452895	Caudoviricetes	High-quality	Pseudomonas syringae	temperate	cluster_151337	subcluster_182570	STV
biochar_734	41810	56.52714661564219	Caudoviricetes	High-quality	Burkholderia pseudomallei	temperate	cluster_491593	subcluster_591745	STV
biochar_736	41790	72.30916487197894	Caudoviricetes	Low-quality	Mycobacterium colombiense	temperate	cluster_47945	subcluster_58597	STV
biochar_737	41783	63.88962018045616	Caudoviricetes	Complete	Burkholderia vietnamiensis	virulent	cluster_164695	subcluster_198335	STV
biochar_738	41783	63.90876672330852	Caudoviricetes	Complete	Burkholderia vietnamiensis	virulent	cluster_218035	subcluster_263122	STV
biochar_739	41783	63.87765359117344	Caudoviricetes	Complete	Mycobacterium tuberculosis	virulent	cluster_164695	subcluster_198336	STV
biochar_740	41783	63.8968001340258	Caudoviricetes	Complete	Mycobacterium tuberculosis	virulent	cluster_376381	subcluster_454528	STV
biochar_741	41783	63.91355335902161	Caudoviricetes	Complete	Burkholderia vietnamiensis	virulent	cluster_218035	subcluster_263122	STV
biochar_742	41783	63.8968001340258	Caudoviricetes	Complete	Burkholderia vietnamiensis	virulent	cluster_164695	subcluster_198337	STV
biochar_743	41783	63.89919345188234	Caudoviricetes	Complete	Burkholderia vietnamiensis	virulent	cluster_164695	subcluster_198338	STV
biochar_744	41764	67.05056986878651	Caudoviricetes	High-quality	Mycobacterium smegmatis	temperate	cluster_141109	subcluster_170109	STV
biochar_745	41756	64.18239294951624	Caudoviricetes	Medium-quality	Mycobacteroides abscessus	temperate	cluster_316392	subcluster_382282	STV
biochar_746	41736	60.25253977381637	Caudoviricetes	Medium-quality	Pseudomonas syringae	virulent	cluster_500616	subcluster_602446	STV
biochar_749	41715	43.87390626872828	Caudoviricetes	Medium-quality	Salmonella enterica	virulent	cluster_378480	subcluster_457197	STV
biochar_750	41695	45.715313586761006	Caudoviricetes	Low-quality	Lawsonia intracellularis	temperate	cluster_274597	subcluster_331417	STV
biochar_751	41694	43.785676596152925	Caudoviricetes	Medium-quality	Salmonella enterica	virulent	cluster_450487	subcluster_543008	STV
biochar_752	41694	43.79287187604931	Caudoviricetes	Medium-quality	Salmonella enterica	virulent	cluster_378480	subcluster_457197	STV
biochar_753	41694	43.81205928910635	Caudoviricetes	Medium-quality	Salmonella enterica	virulent	cluster_378480	subcluster_457196	STV
biochar_754	41689	69.63227709947468	Caudoviricetes	Complete	Mycobacterium colombiense	virulent	cluster_467902	subcluster_563347	STV
biochar_755	41683	56.52664155650985	Caudoviricetes	High-quality	Burkholderia pseudomallei	temperate	cluster_491593	subcluster_591745	STV
biochar_756	41665	66.91707668306732	Caudoviricetes	Complete	Mycolicibacterium smegmatis	virulent	cluster_243298	subcluster_294237	STV
biochar_758	41610	60.66330209084355	Caudoviricetes	High-quality	Gordonia terrae	virulent	cluster_33577	subcluster_40820	STV
biochar_759	41607	66.44074314418246	Caudoviricetes	Medium-quality	Burkholderia pseudomallei	temperate	cluster_409081	subcluster_493994	STV
biochar_760	41574	51.84490306441526	Caudoviricetes	Complete	Serratia marcescens	virulent	cluster_243302	subcluster_294241	STV
biochar_761	41526	64.73053027019216	Caudoviricetes	High-quality	Burkholderia vietnamiensis	temperate	cluster_116528	subcluster_140979	STV
biochar_762	41503	51.82757872924849	Caudoviricetes	High-quality	Enterobacter cloacae	virulent	cluster_10546	subcluster_12802	STV
biochar_763	41491	51.39668843845653	Caudoviricetes	Complete	Lawsonia intracellularis	temperate	cluster_128138	subcluster_154490	STV
biochar_764	41486	48.327146507255456	Caudoviricetes	Complete	Lawsonia intracellularis	virulent	cluster_481390	subcluster_579477	STV
biochar_766	41460	55.46068499758804	Caudoviricetes	Low-quality	Pseudomonas syringae	virulent	cluster_530825	subcluster_639262	STV
biochar_767	41448	39.26365566492954	Caudoviricetes	Complete	Lawsonia intracellularis	virulent	cluster_436239	subcluster_526254	STV
biochar_768	41440	67.36727799227799	Caudoviricetes	Medium-quality	Salmonella enterica	temperate	cluster_488236	subcluster_587697	STV
biochar_769	41424	60.2694090382387	Caudoviricetes	Complete	Klebsiella pneumoniae	temperate	cluster_96395	subcluster_116592	STV
biochar_770	41423	46.72042102213746	Caudoviricetes	Low-quality	Lawsonia intracellularis	virulent	cluster_295580	subcluster_356987	STV
biochar_771	41416	61.8794668727062	Caudoviricetes	Complete	Pseudomonas syringae	virulent	cluster_427582	subcluster_516065	STV
biochar_773	41403	50.37316136511847	Caudoviricetes	High-quality	Salmonella enterica	temperate	cluster_460658	subcluster_554884	STV
biochar_774	41403	55.689201265608766	Caudoviricetes	Medium-quality	Mycobacterium smegmatis	virulent	cluster_519880	subcluster_626019	STV
biochar_775	41403	61.58973987392218	Caudoviricetes	Low-quality	Mycobacterium tuberculosis	virulent	cluster_151338	subcluster_182571	STV
biochar_776	41376	58.88437741686001	Caudoviricetes	High-quality	Enterobacter cloacae	virulent	cluster_47946	subcluster_58598	STV
biochar_777	41365	60.51009307385471	Caudoviricetes	High-quality	Sinorhizobium meliloti	virulent	cluster_164696	subcluster_198339	STV
biochar_778	41353	58.48668778565037	Caudoviricetes	Medium-quality	Sinorhizobium medicae	virulent	cluster_218036	subcluster_263123	STV
biochar_779	41296	61.89219294846959	Caudoviricetes	High-quality	Klebsiella pneumoniae	virulent	cluster_427582	subcluster_516064	STV
biochar_780	41287	62.94233051565868	Caudoviricetes	Medium-quality	Mycolicibacterium smegmatis	virulent	cluster_376382	subcluster_454529	STV
biochar_781	41272	51.872940492343474	Caudoviricetes	High-quality	Serratia marcescens	virulent	cluster_10546	subcluster_12801	STV
biochar_782	41200	51.4878640776699	Caudoviricetes	Complete	Klebsiella pneumoniae	virulent	cluster_126456	subcluster_152527	STV
biochar_783	41192	70.7370363177316	Caudoviricetes	Medium-quality	Gordonia rubripertincta	temperate	cluster_467903	subcluster_563349	STV
biochar_784	41183	64.30323191608188	Caudoviricetes	Medium-quality	Escherichia coli	virulent	cluster_316393	subcluster_382283	STV
biochar_785	41154	70.15113962190796	Caudoviricetes	Complete	Mycobacterium tuberculosis	temperate	cluster_274598	subcluster_331419	STV
biochar_786	41154	70.14870972444963	Caudoviricetes	Complete	Mycolicibacterium smegmatis	temperate	cluster_274598	subcluster_331418	STV
biochar_787	41141	66.88704698475972	Caudoviricetes	High-quality	Gordonia rubripertincta	temperate	cluster_450488	subcluster_543009	STV
biochar_788	41139	55.09370670166995	Caudoviricetes	Medium-quality	Pseudomonas putida	virulent	cluster_29584	subcluster_35938	STV
biochar_789	41123	64.46270943267758	Caudoviricetes	High-quality	Burkholderia vietnamiensis	temperate	cluster_378481	subcluster_457198	STV
biochar_790	41108	70.73075800330835	Caudoviricetes	Medium-quality	Gordonia rubripertincta	temperate	cluster_467903	subcluster_563348	STV
biochar_791	41075	39.8149726110773	Caudoviricetes	Complete	Listeria monocytogenes	virulent	cluster_491594	subcluster_591746	STV
biochar_792	41060	64.10131514856307	Caudoviricetes	Low-quality	Sinorhizobium medicae	temperate	cluster_243299	subcluster_294238	STV
biochar_793	41048	65.30647047359189	Caudoviricetes	Medium-quality	Pseudomonas fluorescens	virulent	cluster_488237	subcluster_587699	STV
biochar_794	41048	65.31865133502241	Caudoviricetes	Medium-quality	Pseudomonas fluorescens	virulent	cluster_409082	subcluster_493995	STV
biochar_795	40995	65.55677521648981	Caudoviricetes	Low-quality	Enterobacter cloacae	temperate	cluster_116529	subcluster_140980	STV
biochar_796	40986	65.31986531986533	Caudoviricetes	Complete	Mycobacteroides abscessus	virulent	cluster_213783	subcluster_257754	STV
biochar_797	40985	65.57765035988777	Caudoviricetes	Complete	Burkholderia vietnamiensis	temperate	cluster_128139	subcluster_154491	STV
biochar_798	40975	49.49359365466748	Caudoviricetes	Complete	Parabacteroides distasonis	virulent	cluster_481391	subcluster_579478	STV
biochar_799	40930	65.31883703884681	Caudoviricetes	Medium-quality	Mycolicibacterium smegmatis	virulent	cluster_488237	subcluster_587700	STV
biochar_800	40920	62.56842619745846	Caudoviricetes	High-quality	Pseudomonas aeruginosa	virulent	cluster_436240	subcluster_526255	STV
biochar_801	40917	65.3175941540191	Caudoviricetes	Medium-quality	Mycolicibacterium smegmatis	virulent	cluster_488237	subcluster_587698	STV
biochar_802	40910	62.50061109753117	Caudoviricetes	Medium-quality	Pseudomonas syringae	virulent	cluster_96396	subcluster_116593	STV
biochar_803	40899	69.50781192694197	Caudoviricetes	Medium-quality	Mycobacterium smegmatis	temperate	cluster_295581	subcluster_356988	STV
biochar_804	40896	61.13067292644757	Caudoviricetes	Low-quality	Klebsiella pneumoniae	temperate	cluster_297708	subcluster_359395	STV
